variant_id,test_day,train_days,test_proxy_pnl,test_trade_count,test_hit_rate,threshold,rv_alpha,horizon,ridge_lambda,threshold_quantile,min_score,moneyness_limit,max_option_clip,max_long_option_position,delta_hedge_threshold,hedge_interval_ticks,max_hedge_clip
qpconv_a0p03_h200_l0p1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.03,200,0.1,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.03,200,0.1,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.03,200,0.1,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.03,200,0.1,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.03,200,0.1,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.03,200,0.1,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.03,200,0.1,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.03,200,0.1,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.03,200,0.1,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.03,200,0.1,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.03,200,0.1,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",22.590642273973017,129,0.5736434108527132,0.1,0.03,200,1.0,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",56.00241990564122,229,0.611353711790393,0.1,0.03,200,1.0,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",100.41495142726501,281,0.6654804270462633,0.1,0.03,200,1.0,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",22.590642273973017,129,0.5736434108527132,0.1,0.03,200,1.0,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",56.00241990564122,229,0.611353711790393,0.1,0.03,200,1.0,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",100.41495142726501,281,0.6654804270462633,0.1,0.03,200,1.0,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",45.181284547946035,129,0.5736434108527132,0.1,0.03,200,1.0,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",112.00483981128244,229,0.611353711790393,0.1,0.03,200,1.0,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",200.82990285453002,281,0.6654804270462633,0.1,0.03,200,1.0,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",45.181284547946035,129,0.5736434108527132,0.1,0.03,200,1.0,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",112.00483981128244,229,0.611353711790393,0.1,0.03,200,1.0,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",200.82990285453002,281,0.6654804270462633,0.1,0.03,200,1.0,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p1_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",65.96662291111325,129,0.5736434108527132,0.1,0.03,200,1.0,0.98,0.1,1.0,4,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p1_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",175.39508578343995,229,0.611353711790393,0.1,0.03,200,1.0,0.98,0.1,1.0,4,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p1_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",320.46725443126104,281,0.6654804270462633,0.1,0.03,200,1.0,0.98,0.1,1.0,4,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p1_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",65.96662291111325,129,0.5736434108527132,0.1,0.03,200,1.0,0.98,0.1,1.0,4,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p1_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",175.39508578343995,229,0.611353711790393,0.1,0.03,200,1.0,0.98,0.1,1.0,4,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p1_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",320.46725443126104,281,0.6654804270462633,0.1,0.03,200,1.0,0.98,0.1,1.0,4,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",13.452900499898202,56,0.6071428571428571,0.2,0.03,200,1.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",35.590962042149485,110,0.6454545454545455,0.2,0.03,200,1.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",100.45800742514373,188,0.776595744680851,0.2,0.03,200,1.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",13.452900499898202,56,0.6071428571428571,0.2,0.03,200,1.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",35.590962042149485,110,0.6454545454545455,0.2,0.03,200,1.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",100.45800742514373,188,0.776595744680851,0.2,0.03,200,1.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",26.905800999796405,56,0.6071428571428571,0.2,0.03,200,1.0,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",71.18192408429897,110,0.6454545454545455,0.2,0.03,200,1.0,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",200.91601485028747,188,0.776595744680851,0.2,0.03,200,1.0,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",26.905800999796405,56,0.6071428571428571,0.2,0.03,200,1.0,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",71.18192408429897,110,0.6454545454545455,0.2,0.03,200,1.0,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",200.91601485028747,188,0.776595744680851,0.2,0.03,200,1.0,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",43.180679556109524,56,0.6071428571428571,0.2,0.03,200,1.0,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",117.98554923369888,110,0.6454545454545455,0.2,0.03,200,1.0,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",328.2145338340838,188,0.776595744680851,0.2,0.03,200,1.0,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",43.180679556109524,56,0.6071428571428571,0.2,0.03,200,1.0,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",117.98554923369888,110,0.6454545454545455,0.2,0.03,200,1.0,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",328.2145338340838,188,0.776595744680851,0.2,0.03,200,1.0,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.03,200,1.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",2.9850800531264268,5,0.8,0.5,0.03,200,1.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",49.38819233806058,62,0.9193548387096774,0.5,0.03,200,1.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.03,200,1.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",2.9850800531264268,5,0.8,0.5,0.03,200,1.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",49.38819233806058,62,0.9193548387096774,0.5,0.03,200,1.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.03,200,1.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",5.9701601062528535,5,0.8,0.5,0.03,200,1.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",98.77638467612115,62,0.9193548387096774,0.5,0.03,200,1.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.03,200,1.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",5.9701601062528535,5,0.8,0.5,0.03,200,1.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",98.77638467612115,62,0.9193548387096774,0.5,0.03,200,1.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.03,200,1.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",11.102480662847885,5,0.8,0.5,0.03,200,1.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",169.1369126493682,62,0.9193548387096774,0.5,0.03,200,1.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.03,200,1.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",11.102480662847885,5,0.8,0.5,0.03,200,1.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",169.1369126493682,62,0.9193548387096774,0.5,0.03,200,1.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.03,200,1.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.03,200,1.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.03,200,1.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.03,200,1.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.03,200,1.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.03,200,1.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.03,200,1.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.03,200,1.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.03,200,1.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.03,200,1.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.03,200,1.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.03,200,1.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.03,200,1.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.03,200,1.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.03,200,1.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.03,200,1.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.03,200,1.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.03,200,1.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",23.268447425602353,125,0.576,0.1,0.03,200,10.0,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",54.6791344740248,218,0.6146788990825688,0.1,0.03,200,10.0,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",97.9610055130189,275,0.6690909090909091,0.1,0.03,200,10.0,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",23.268447425602353,125,0.576,0.1,0.03,200,10.0,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",54.6791344740248,218,0.6146788990825688,0.1,0.03,200,10.0,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",97.9610055130189,275,0.6690909090909091,0.1,0.03,200,10.0,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",46.53689485120471,125,0.576,0.1,0.03,200,10.0,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",109.3582689480496,218,0.6146788990825688,0.1,0.03,200,10.0,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",195.9220110260378,275,0.6690909090909091,0.1,0.03,200,10.0,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",46.53689485120471,125,0.576,0.1,0.03,200,10.0,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",109.3582689480496,218,0.6146788990825688,0.1,0.03,200,10.0,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",195.9220110260378,275,0.6690909090909091,0.1,0.03,200,10.0,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p1_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",68.67784351763058,125,0.576,0.1,0.03,200,10.0,0.98,0.1,1.0,4,20,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p1_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",171.2541190282243,218,0.6146788990825688,0.1,0.03,200,10.0,0.98,0.1,1.0,4,20,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p1_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",310.1651542549537,275,0.6690909090909091,0.1,0.03,200,10.0,0.98,0.1,1.0,4,20,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p1_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",68.67784351763058,125,0.576,0.1,0.03,200,10.0,0.98,0.1,1.0,4,40,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p1_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",171.2541190282243,218,0.6146788990825688,0.1,0.03,200,10.0,0.98,0.1,1.0,4,40,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p1_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",310.1651542549537,275,0.6690909090909091,0.1,0.03,200,10.0,0.98,0.1,1.0,4,40,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",13.379254809733801,52,0.6153846153846154,0.2,0.03,200,10.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",36.46420168014147,103,0.6699029126213593,0.2,0.03,200,10.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",99.12009217708884,179,0.7877094972067039,0.2,0.03,200,10.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",13.379254809733801,52,0.6153846153846154,0.2,0.03,200,10.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",36.46420168014147,103,0.6699029126213593,0.2,0.03,200,10.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",99.12009217708884,179,0.7877094972067039,0.2,0.03,200,10.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",26.758509619467603,52,0.6153846153846154,0.2,0.03,200,10.0,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",72.92840336028294,103,0.6699029126213593,0.2,0.03,200,10.0,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",198.24018435417767,179,0.7877094972067039,0.2,0.03,200,10.0,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",26.758509619467603,52,0.6153846153846154,0.2,0.03,200,10.0,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",72.92840336028294,103,0.6699029126213593,0.2,0.03,200,10.0,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",198.24018435417767,179,0.7877094972067039,0.2,0.03,200,10.0,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",42.8860967954519,52,0.6153846153846154,0.2,0.03,200,10.0,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",121.4785077856668,103,0.6699029126213593,0.2,0.03,200,10.0,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",324.4378164511491,179,0.7877094972067039,0.2,0.03,200,10.0,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",42.8860967954519,52,0.6153846153846154,0.2,0.03,200,10.0,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",121.4785077856668,103,0.6699029126213593,0.2,0.03,200,10.0,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",324.4378164511491,179,0.7877094972067039,0.2,0.03,200,10.0,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.03,200,10.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",2.196889312315961,2,1.0,0.5,0.03,200,10.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",49.49340004349027,59,0.9322033898305084,0.5,0.03,200,10.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.03,200,10.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",2.196889312315961,2,1.0,0.5,0.03,200,10.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",49.49340004349027,59,0.9322033898305084,0.5,0.03,200,10.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.03,200,10.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",4.393778624631922,2,1.0,0.5,0.03,200,10.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",98.98680008698054,59,0.9322033898305084,0.5,0.03,200,10.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.03,200,10.0,0.98,0.5,1.0,2,40,20,300,60
