variant_id,proxy_pnl,day_0_proxy_pnl,day_1_proxy_pnl,day_2_proxy_pnl,min_day_proxy_pnl,positive_days,trade_count,unit_count,mean_hit_rate,threshold,rv_alpha,horizon,ridge_lambda,threshold_quantile,min_score,moneyness_limit,max_option_clip,max_long_option_position,delta_hedge_threshold,hedge_interval_ticks,max_hedge_clip
qpconv_a0p015_h100_l10_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,2.7815484339103556,0.0,1.1882907334437398,1.5932577004666155,0.0,2,3,3,1.0,0.5,0.015,100,10.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,2.7815484339103556,0.0,1.1882907334437398,1.5932577004666155,0.0,2,3,3,1.0,0.5,0.03,100,0.1,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,2.7815484339103556,0.0,1.1882907334437398,1.5932577004666155,0.0,2,3,3,1.0,0.5,0.03,100,0.1,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p03_h100_l1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,2.7815484339103556,0.0,1.1882907334437398,1.5932577004666155,0.0,2,3,3,1.0,0.5,0.03,100,1.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p03_h100_l1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,2.7815484339103556,0.0,1.1882907334437398,1.5932577004666155,0.0,2,3,3,1.0,0.5,0.03,100,1.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,2.7815484339103556,0.0,1.1882907334437398,1.5932577004666155,0.0,2,3,3,1.0,0.5,0.03,100,10.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,2.7815484339103556,0.0,1.1882907334437398,1.5932577004666155,0.0,2,3,3,1.0,0.5,0.03,100,10.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p008_h100_l0p1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,100,0.1,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p008_h100_l0p1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,100,0.1,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p008_h100_l0p1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,100,0.1,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p008_h100_l0p1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,100,0.1,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p008_h100_l0p1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,100,0.1,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p008_h100_l0p1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,100,0.1,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p008_h100_l1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,100,1.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p008_h100_l1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,100,1.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p008_h100_l1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,100,1.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p008_h100_l1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,100,1.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p008_h100_l1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,100,1.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p008_h100_l1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,100,1.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,100,10.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,100,10.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,100,10.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,100,10.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,100,10.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,100,10.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,200,0.1,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,200,0.1,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,200,0.1,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,200,0.1,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,200,0.1,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,200,0.1,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p008_h200_l1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,200,1.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p008_h200_l1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,200,1.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p008_h200_l1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,200,1.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p008_h200_l1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,200,1.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p008_h200_l1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,200,1.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p008_h200_l1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,200,1.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p008_h200_l10_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,200,10.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p008_h200_l10_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,200,10.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p008_h200_l10_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,200,10.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p008_h200_l10_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,200,10.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p008_h200_l10_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,200,10.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p008_h200_l10_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,200,10.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p008_h400_l0p1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,400,0.1,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p008_h400_l0p1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,400,0.1,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p008_h400_l0p1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,400,0.1,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p008_h400_l0p1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,400,0.1,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p008_h400_l0p1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,400,0.1,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p008_h400_l0p1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,400,0.1,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p008_h400_l1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,400,1.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p008_h400_l1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,400,1.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p008_h400_l1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,400,1.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p008_h400_l1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,400,1.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p008_h400_l1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,400,1.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p008_h400_l1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,400,1.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p008_h400_l10_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,400,10.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p008_h400_l10_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,400,10.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p008_h400_l10_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,400,10.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p008_h400_l10_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,400,10.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p008_h400_l10_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,400,10.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p008_h400_l10_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.008,400,10.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,100,0.1,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,100,0.1,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,100,0.1,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,100,0.1,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,100,0.1,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,100,0.1,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,100,1.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,100,1.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,100,1.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,100,1.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,100,1.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,100,1.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p015_h100_l10_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,100,10.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p015_h100_l10_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,100,10.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p015_h100_l10_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,100,10.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p015_h100_l10_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,100,10.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p015_h100_l10_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,100,10.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p015_h100_l10_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,100,10.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p015_h200_l0p1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,200,0.1,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p015_h200_l0p1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,200,0.1,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p015_h200_l0p1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,200,0.1,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p015_h200_l0p1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,200,0.1,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p015_h200_l0p1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,200,0.1,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p015_h200_l0p1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,200,0.1,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p015_h200_l1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,200,1.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p015_h200_l1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,200,1.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p015_h200_l1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,200,1.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p015_h200_l1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,200,1.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p015_h200_l1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,200,1.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p015_h200_l1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,200,1.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p015_h200_l10_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,200,10.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p015_h200_l10_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,200,10.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p015_h200_l10_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,200,10.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p015_h200_l10_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,200,10.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p015_h200_l10_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,200,10.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p015_h200_l10_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,200,10.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p015_h400_l0p1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,400,0.1,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p015_h400_l0p1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,400,0.1,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p015_h400_l0p1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,400,0.1,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p015_h400_l0p1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,400,0.1,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p015_h400_l0p1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,400,0.1,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p015_h400_l0p1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,400,0.1,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p015_h400_l1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,400,1.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p015_h400_l1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,400,1.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p015_h400_l1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,400,1.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p015_h400_l1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,400,1.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p015_h400_l1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,400,1.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p015_h400_l1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,400,1.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,400,10.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,400,10.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,400,10.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,400,10.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,400,10.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.015,400,10.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.03,100,0.1,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.03,100,0.1,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.03,100,0.1,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.03,100,0.1,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.03,100,0.1,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,1.0,0.03,100,0.1,0.98,1.0,1.0,4,40,20,300,60
