variant_id,k_micro,k_imbalance,threshold,max_order_clip,passive_offset,return_code,run_kind,artifact_mode,run_id,flat_dir,stdout_tail,stderr_tail,rust_final_pnl_total,own_trade_count,turnover_units,notional_turnover
hydro_k1p25_imb1p5_thr0p1_clip20_po1,1.25,1.5,0.1,20,1,0,rank,none,hydro_k1p25_imb1p5_thr0p1_clip20_po1-rank-1777185977997,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p25_imb1p5_thr0p1_clip20_po1-rank-1777185977997,trader: hydro_k1p25_imb1p5_thr0p1_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p25_imb1p5_thr0p1_clip20_po1-rank-1777185977997 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p25_imb1p5_thr0p1_clip20_po1-rank-1777185977997/round3-day-0-*\nD+1               1    10000           3      -454.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p25_imb1p5_thr0p1_clip20_po1-rank-1777185977997/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p25_imb1p5_thr0p1_clip20_po1-rank-1777185977997/round3-day+2-*\nTOTAL             -    30000          12       251.00  -\n,,251.0,12,,
hydro_k1p25_imb1p5_thr0p2_clip20_po0,1.25,1.5,0.2,20,0,0,rank,none,hydro_k1p25_imb1p5_thr0p2_clip20_po0-rank-1777185979327,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p25_imb1p5_thr0p2_clip20_po0-rank-1777185979327,trader: hydro_k1p25_imb1p5_thr0p2_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p25_imb1p5_thr0p2_clip20_po0-rank-1777185979327 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p25_imb1p5_thr0p2_clip20_po0-rank-1777185979327/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p25_imb1p5_thr0p2_clip20_po0-rank-1777185979327/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p25_imb1p5_thr0p2_clip20_po0-rank-1777185979327/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
hydro_k1p25_imb1p5_thr0p2_clip20_po1,1.25,1.5,0.2,20,1,0,rank,none,hydro_k1p25_imb1p5_thr0p2_clip20_po1-rank-1777185980628,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p25_imb1p5_thr0p2_clip20_po1-rank-1777185980628,trader: hydro_k1p25_imb1p5_thr0p2_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p25_imb1p5_thr0p2_clip20_po1-rank-1777185980628 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p25_imb1p5_thr0p2_clip20_po1-rank-1777185980628/round3-day-0-*\nD+1               1    10000           3      -454.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p25_imb1p5_thr0p2_clip20_po1-rank-1777185980628/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p25_imb1p5_thr0p2_clip20_po1-rank-1777185980628/round3-day+2-*\nTOTAL             -    30000          12       251.00  -\n,,251.0,12,,
hydro_k1p3_imb1_thr0_clip20_po0,1.3,1.0,0.0,20,0,0,rank,none,hydro_k1p3_imb1_thr0_clip20_po0-rank-1777185981950,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0_clip20_po0-rank-1777185981950,trader: hydro_k1p3_imb1_thr0_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0_clip20_po0-rank-1777185981950 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0_clip20_po0-rank-1777185981950/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0_clip20_po0-rank-1777185981950/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0_clip20_po0-rank-1777185981950/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
hydro_k1p3_imb1_thr0_clip20_po1,1.3,1.0,0.0,20,1,0,rank,none,hydro_k1p3_imb1_thr0_clip20_po1-rank-1777185983278,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0_clip20_po1-rank-1777185983278,trader: hydro_k1p3_imb1_thr0_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0_clip20_po1-rank-1777185983278 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0_clip20_po1-rank-1777185983278/round3-day-0-*\nD+1               1    10000           3      -454.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0_clip20_po1-rank-1777185983278/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0_clip20_po1-rank-1777185983278/round3-day+2-*\nTOTAL             -    30000          12       251.00  -\n,,251.0,12,,
hydro_k1p3_imb1_thr0p1_clip20_po0,1.3,1.0,0.1,20,0,0,rank,none,hydro_k1p3_imb1_thr0p1_clip20_po0-rank-1777185984612,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0p1_clip20_po0-rank-1777185984612,trader: hydro_k1p3_imb1_thr0p1_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0p1_clip20_po0-rank-1777185984612 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0p1_clip20_po0-rank-1777185984612/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0p1_clip20_po0-rank-1777185984612/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0p1_clip20_po0-rank-1777185984612/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
hydro_k1p3_imb1_thr0p1_clip20_po1,1.3,1.0,0.1,20,1,0,rank,none,hydro_k1p3_imb1_thr0p1_clip20_po1-rank-1777185985947,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0p1_clip20_po1-rank-1777185985947,trader: hydro_k1p3_imb1_thr0p1_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0p1_clip20_po1-rank-1777185985947 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0p1_clip20_po1-rank-1777185985947/round3-day-0-*\nD+1               1    10000           3      -454.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0p1_clip20_po1-rank-1777185985947/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0p1_clip20_po1-rank-1777185985947/round3-day+2-*\nTOTAL             -    30000          12       251.00  -\n,,251.0,12,,
hydro_k1p3_imb1_thr0p2_clip20_po0,1.3,1.0,0.2,20,0,0,rank,none,hydro_k1p3_imb1_thr0p2_clip20_po0-rank-1777185987299,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0p2_clip20_po0-rank-1777185987299,trader: hydro_k1p3_imb1_thr0p2_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0p2_clip20_po0-rank-1777185987299 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0p2_clip20_po0-rank-1777185987299/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0p2_clip20_po0-rank-1777185987299/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0p2_clip20_po0-rank-1777185987299/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
hydro_k1p3_imb1_thr0p2_clip20_po1,1.3,1.0,0.2,20,1,0,rank,none,hydro_k1p3_imb1_thr0p2_clip20_po1-rank-1777185988618,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0p2_clip20_po1-rank-1777185988618,trader: hydro_k1p3_imb1_thr0p2_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0p2_clip20_po1-rank-1777185988618 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0p2_clip20_po1-rank-1777185988618/round3-day-0-*\nD+1               1    10000           2      -310.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0p2_clip20_po1-rank-1777185988618/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1_thr0p2_clip20_po1-rank-1777185988618/round3-day+2-*\nTOTAL             -    30000          11       395.00  -\n,,395.0,11,,
hydro_k1p3_imb1p15_thr0_clip20_po0,1.3,1.15,0.0,20,0,0,rank,none,hydro_k1p3_imb1p15_thr0_clip20_po0-rank-1777185989935,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0_clip20_po0-rank-1777185989935,trader: hydro_k1p3_imb1p15_thr0_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0_clip20_po0-rank-1777185989935 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0_clip20_po0-rank-1777185989935/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0_clip20_po0-rank-1777185989935/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0_clip20_po0-rank-1777185989935/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
hydro_k1p3_imb1p15_thr0_clip20_po1,1.3,1.15,0.0,20,1,0,rank,none,hydro_k1p3_imb1p15_thr0_clip20_po1-rank-1777185991247,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0_clip20_po1-rank-1777185991247,trader: hydro_k1p3_imb1p15_thr0_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0_clip20_po1-rank-1777185991247 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0_clip20_po1-rank-1777185991247/round3-day-0-*\nD+1               1    10000           3      -454.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0_clip20_po1-rank-1777185991247/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0_clip20_po1-rank-1777185991247/round3-day+2-*\nTOTAL             -    30000          12       251.00  -\n,,251.0,12,,
hydro_k1p3_imb1p15_thr0p1_clip20_po0,1.3,1.15,0.1,20,0,0,rank,none,hydro_k1p3_imb1p15_thr0p1_clip20_po0-rank-1777185992617,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0p1_clip20_po0-rank-1777185992617,trader: hydro_k1p3_imb1p15_thr0p1_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0p1_clip20_po0-rank-1777185992617 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0p1_clip20_po0-rank-1777185992617/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0p1_clip20_po0-rank-1777185992617/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0p1_clip20_po0-rank-1777185992617/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
hydro_k1p3_imb1p15_thr0p1_clip20_po1,1.3,1.15,0.1,20,1,0,rank,none,hydro_k1p3_imb1p15_thr0p1_clip20_po1-rank-1777185994012,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0p1_clip20_po1-rank-1777185994012,trader: hydro_k1p3_imb1p15_thr0p1_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0p1_clip20_po1-rank-1777185994012 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0p1_clip20_po1-rank-1777185994012/round3-day-0-*\nD+1               1    10000           3      -454.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0p1_clip20_po1-rank-1777185994012/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0p1_clip20_po1-rank-1777185994012/round3-day+2-*\nTOTAL             -    30000          12       251.00  -\n,,251.0,12,,
hydro_k1p3_imb1p15_thr0p2_clip20_po0,1.3,1.15,0.2,20,0,0,rank,none,hydro_k1p3_imb1p15_thr0p2_clip20_po0-rank-1777185995348,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0p2_clip20_po0-rank-1777185995348,trader: hydro_k1p3_imb1p15_thr0p2_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0p2_clip20_po0-rank-1777185995348 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0p2_clip20_po0-rank-1777185995348/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0p2_clip20_po0-rank-1777185995348/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0p2_clip20_po0-rank-1777185995348/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
hydro_k1p3_imb1p15_thr0p2_clip20_po1,1.3,1.15,0.2,20,1,0,rank,none,hydro_k1p3_imb1p15_thr0p2_clip20_po1-rank-1777185996668,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0p2_clip20_po1-rank-1777185996668,trader: hydro_k1p3_imb1p15_thr0p2_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0p2_clip20_po1-rank-1777185996668 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0p2_clip20_po1-rank-1777185996668/round3-day-0-*\nD+1               1    10000           2      -310.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0p2_clip20_po1-rank-1777185996668/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p15_thr0p2_clip20_po1-rank-1777185996668/round3-day+2-*\nTOTAL             -    30000          11       395.00  -\n,,395.0,11,,
hydro_k1p3_imb1p25_thr0_clip20_po0,1.3,1.25,0.0,20,0,0,rank,none,hydro_k1p3_imb1p25_thr0_clip20_po0-rank-1777185998009,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p25_thr0_clip20_po0-rank-1777185998009,trader: hydro_k1p3_imb1p25_thr0_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p25_thr0_clip20_po0-rank-1777185998009 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p25_thr0_clip20_po0-rank-1777185998009/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p25_thr0_clip20_po0-rank-1777185998009/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p25_thr0_clip20_po0-rank-1777185998009/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
hydro_k1p3_imb1p25_thr0_clip20_po1,1.3,1.25,0.0,20,1,0,rank,none,hydro_k1p3_imb1p25_thr0_clip20_po1-rank-1777185999338,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p25_thr0_clip20_po1-rank-1777185999338,trader: hydro_k1p3_imb1p25_thr0_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p25_thr0_clip20_po1-rank-1777185999338 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p25_thr0_clip20_po1-rank-1777185999338/round3-day-0-*\nD+1               1    10000           3      -454.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p25_thr0_clip20_po1-rank-1777185999338/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p25_thr0_clip20_po1-rank-1777185999338/round3-day+2-*\nTOTAL             -    30000          12       251.00  -\n,,251.0,12,,
hydro_k1p3_imb1p25_thr0p1_clip20_po0,1.3,1.25,0.1,20,0,0,rank,none,hydro_k1p3_imb1p25_thr0p1_clip20_po0-rank-1777186000721,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p25_thr0p1_clip20_po0-rank-1777186000721,trader: hydro_k1p3_imb1p25_thr0p1_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p25_thr0p1_clip20_po0-rank-1777186000721 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p25_thr0p1_clip20_po0-rank-1777186000721/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p25_thr0p1_clip20_po0-rank-1777186000721/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p3_imb1p25_thr0p1_clip20_po0-rank-1777186000721/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
