variant_id,day,rv_alpha,rv_weight,forecast_rho,min_vol_edge,min_price_edge,cost_buffer,exit_vol_edge,vega_clip_scale,moneyness_limit,max_option_clip,max_long_option_position,delta_hedge_threshold,hedge_interval_ticks,max_hedge_clip,gamma_hedge_sensitivity,gamma_hedge_min_threshold,final_pnl_total,own_trade_count,traded_qty,final_position_underlying,pnl_underlying,pnl_options
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.0,1.0,4,120,20,300,60,0.0,8,1601.5,191,915,-195,-4754.5,6356.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.0,1.0,4,120,20,300,60,3.0,8,-2665.0,191,920,-200,-2549.0,-116.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.0,1.0,4,120,20,300,60,3.0,8,68.0,191,920,-200,-4680.0,4748.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.0,1.0,4,120,20,300,60,3.0,8,1449.0,194,920,-200,-4907.0,6356.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.0,1.0,8,120,20,300,60,0.0,8,-2284.0,100,914,-194,-2563.0,279.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.0,1.0,8,120,20,300,60,0.0,8,-107.0,104,920,-200,-4446.0,4339.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.0,1.0,8,120,20,300,60,0.0,8,1429.0,98,920,-200,-4655.0,6084.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.0,1.0,8,120,20,300,60,3.0,8,-2284.0,100,914,-194,-2563.0,279.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.0,1.0,8,120,20,300,60,3.0,8,-186.0,106,920,-200,-4525.0,4339.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.0,1.0,8,120,20,300,60,3.0,8,1396.0,98,920,-200,-4688.0,6084.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.0,1.25,4,120,20,300,60,0.0,8,-2533.0,190,908,-188,-2417.0,-116.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.0,1.25,4,120,20,300,60,0.0,8,13.0,190,920,-200,-4735.0,4748.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.0,1.25,4,120,20,300,60,0.0,8,1601.5,191,915,-195,-4754.5,6356.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.0,1.25,4,120,20,300,60,3.0,8,-2665.0,191,920,-200,-2549.0,-116.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.0,1.25,4,120,20,300,60,3.0,8,68.0,191,920,-200,-4680.0,4748.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.0,1.25,4,120,20,300,60,3.0,8,1449.0,194,920,-200,-4907.0,6356.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.0,1.25,8,120,20,300,60,0.0,8,-2284.0,100,914,-194,-2563.0,279.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.0,1.25,8,120,20,300,60,0.0,8,-107.0,104,920,-200,-4446.0,4339.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.0,1.25,8,120,20,300,60,0.0,8,1429.0,98,920,-200,-4655.0,6084.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.0,1.25,8,120,20,300,60,3.0,8,-2284.0,100,914,-194,-2563.0,279.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.0,1.25,8,120,20,300,60,3.0,8,-186.0,106,920,-200,-4525.0,4339.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.0,1.25,8,120,20,300,60,3.0,8,1396.0,98,920,-200,-4688.0,6084.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.1,1.0,4,120,20,300,60,0.0,8,-1918.0,638,910,-190,-1492.0,-426.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.1,1.0,4,120,20,300,60,0.0,8,1715.5,490,911,-191,-4897.5,6613.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.1,1.0,4,120,20,300,60,0.0,8,1702.5,263,911,-191,-4650.5,6353.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.1,1.0,4,120,20,300,60,3.0,8,-1967.0,643,918,-198,-1541.0,-426.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.1,1.0,4,120,20,300,60,3.0,8,1444.0,492,920,-200,-5169.0,6613.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.1,1.0,4,120,20,300,60,3.0,8,1450.0,266,920,-200,-4903.0,6353.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.1,1.0,8,120,20,300,60,0.0,8,-1918.0,638,910,-190,-1492.0,-426.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.1,1.0,8,120,20,300,60,0.0,8,1715.5,490,911,-191,-4897.5,6613.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.1,1.0,8,120,20,300,60,0.0,8,1470.5,238,919,-199,-4759.5,6230.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.1,1.0,8,120,20,300,60,3.0,8,-1967.0,643,918,-198,-1541.0,-426.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.1,1.0,8,120,20,300,60,3.0,8,1444.0,492,920,-200,-5169.0,6613.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.1,1.0,8,120,20,300,60,3.0,8,1470.5,238,919,-199,-4759.5,6230.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.1,1.25,4,120,20,300,60,0.0,8,-1918.0,638,910,-190,-1492.0,-426.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.1,1.25,4,120,20,300,60,0.0,8,1715.5,490,911,-191,-4897.5,6613.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.1,1.25,4,120,20,300,60,0.0,8,1702.5,263,911,-191,-4650.5,6353.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.1,1.25,4,120,20,300,60,3.0,8,-1967.0,643,918,-198,-1541.0,-426.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.1,1.25,4,120,20,300,60,3.0,8,1444.0,492,920,-200,-5169.0,6613.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.1,1.25,4,120,20,300,60,3.0,8,1450.0,266,920,-200,-4903.0,6353.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.1,1.25,8,120,20,300,60,0.0,8,-1918.0,638,910,-190,-1492.0,-426.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.1,1.25,8,120,20,300,60,0.0,8,1715.5,490,911,-191,-4897.5,6613.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.1,1.25,8,120,20,300,60,0.0,8,1470.5,238,919,-199,-4759.5,6230.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.1,1.25,8,120,20,300,60,3.0,8,-1967.0,643,918,-198,-1541.0,-426.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.1,1.25,8,120,20,300,60,3.0,8,1444.0,492,920,-200,-5169.0,6613.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p01_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.85,0.2,0.015,0.0,0.01,0.005,0.1,1.25,8,120,20,300,60,3.0,8,1470.5,238,919,-199,-4759.5,6230.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.0,1.0,4,120,20,300,60,0.0,8,-2285.0,194,907,-187,-2009.0,-276.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.0,1.0,4,120,20,300,60,0.0,8,276.0,190,920,-200,-4856.0,5132.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.0,1.0,4,120,20,300,60,0.0,8,1601.5,191,915,-195,-4754.5,6356.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.0,1.0,4,120,20,300,60,3.0,8,-2461.0,195,918,-198,-2185.0,-276.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.0,1.0,4,120,20,300,60,3.0,8,254.0,191,920,-200,-4878.0,5132.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.0,1.0,4,120,20,300,60,3.0,8,1449.0,194,920,-200,-4907.0,6356.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.0,1.0,8,120,20,300,60,0.0,8,-2396.0,100,920,-200,-2682.0,286.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.0,1.0,8,120,20,300,60,0.0,8,450.5,103,903,-183,-4341.5,4792.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.0,1.0,8,120,20,300,60,0.0,8,1429.0,98,920,-200,-4655.0,6084.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.0,1.0,8,120,20,300,60,3.0,8,-2396.0,100,920,-200,-2682.0,286.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.0,1.0,8,120,20,300,60,3.0,8,-21.0,103,920,-200,-4813.0,4792.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.0,1.0,8,120,20,300,60,3.0,8,1396.0,98,920,-200,-4688.0,6084.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.0,1.25,4,120,20,300,60,0.0,8,-2285.0,194,907,-187,-2009.0,-276.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.0,1.25,4,120,20,300,60,0.0,8,276.0,190,920,-200,-4856.0,5132.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.0,1.25,4,120,20,300,60,0.0,8,1601.5,191,915,-195,-4754.5,6356.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.0,1.25,4,120,20,300,60,3.0,8,-2461.0,195,918,-198,-2185.0,-276.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.0,1.25,4,120,20,300,60,3.0,8,254.0,191,920,-200,-4878.0,5132.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.0,1.25,4,120,20,300,60,3.0,8,1449.0,194,920,-200,-4907.0,6356.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.0,1.25,8,120,20,300,60,0.0,8,-2396.0,100,920,-200,-2682.0,286.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.0,1.25,8,120,20,300,60,0.0,8,450.5,103,903,-183,-4341.5,4792.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.0,1.25,8,120,20,300,60,0.0,8,1429.0,98,920,-200,-4655.0,6084.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.0,1.25,8,120,20,300,60,3.0,8,-2396.0,100,920,-200,-2682.0,286.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.0,1.25,8,120,20,300,60,3.0,8,-21.0,103,920,-200,-4813.0,4792.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.0,1.25,8,120,20,300,60,3.0,8,1396.0,98,920,-200,-4688.0,6084.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.0,4,120,20,300,60,0.0,8,-1713.0,590,908,-188,-1613.0,-100.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.0,4,120,20,300,60,0.0,8,1761.5,463,913,-193,-5136.5,6898.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.0,4,120,20,300,60,0.0,8,1702.5,263,911,-191,-4650.5,6353.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.0,4,120,20,300,60,3.0,8,-1714.0,600,919,-199,-1614.0,-100.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.0,4,120,20,300,60,3.0,8,1790.5,464,913,-193,-5107.5,6898.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.0,4,120,20,300,60,3.0,8,1450.0,266,920,-200,-4903.0,6353.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.0,8,120,20,300,60,0.0,8,-1713.0,590,908,-188,-1613.0,-100.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.0,8,120,20,300,60,0.0,8,1761.5,463,913,-193,-5136.5,6898.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.0,8,120,20,300,60,0.0,8,1470.5,238,919,-199,-4759.5,6230.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.0,8,120,20,300,60,3.0,8,-1714.0,600,919,-199,-1614.0,-100.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.0,8,120,20,300,60,3.0,8,1790.5,464,913,-193,-5107.5,6898.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.0,8,120,20,300,60,3.0,8,1470.5,238,919,-199,-4759.5,6230.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.25,4,120,20,300,60,0.0,8,-1713.0,590,908,-188,-1613.0,-100.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.25,4,120,20,300,60,0.0,8,1761.5,463,913,-193,-5136.5,6898.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.25,4,120,20,300,60,0.0,8,1702.5,263,911,-191,-4650.5,6353.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.25,4,120,20,300,60,3.0,8,-1714.0,600,919,-199,-1614.0,-100.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.25,4,120,20,300,60,3.0,8,1790.5,464,913,-193,-5107.5,6898.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.25,4,120,20,300,60,3.0,8,1450.0,266,920,-200,-4903.0,6353.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.25,8,120,20,300,60,0.0,8,-1713.0,590,908,-188,-1613.0,-100.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.25,8,120,20,300,60,0.0,8,1761.5,463,913,-193,-5136.5,6898.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.25,8,120,20,300,60,0.0,8,1470.5,238,919,-199,-4759.5,6230.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.25,8,120,20,300,60,3.0,8,-1714.0,600,919,-199,-1614.0,-100.0
gamma_a0p015_w0p85_rho0p2_e0p015_pe0_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.85,0.2,0.015,0.0,0.02,0.005,0.1,1.25,8,120,20,300,60,3.0,8,1790.5,464,913,-193,-5107.5,6898.0
