variant_id,final_pnl_total,day_0_pnl,day_1_pnl,day_2_pnl,mean_day_pnl,std_day_pnl,min_day_pnl,positive_days,stability_score,own_trade_count,traded_qty,rv_alpha,rv_weight,forecast_rho,min_vol_edge,min_price_edge,cost_buffer,exit_vol_edge,vega_clip_scale,moneyness_limit,max_option_clip,max_long_option_position,delta_hedge_threshold,hedge_interval_ticks,max_hedge_clip,gamma_hedge_sensitivity,gamma_hedge_min_threshold
gamma_a0p015_w0p85_rho0p2_e0p055_pe0_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,3098.5,-1252.0,2749.0,1601.5,1032.8333333333333,1682.1685574149683,-1252.0,2,0.6139892038642673,576,2725,0.015,0.85,0.2,0.055,0.0,0.02,0.005,0.0,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p85_rho0p2_e0p055_pe1_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,3098.5,-1252.0,2749.0,1601.5,1032.8333333333333,1682.1685574149683,-1252.0,2,0.6139892038642673,576,2725,0.015,0.85,0.2,0.055,1.0,0.02,0.005,0.0,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p85_rho0p2_e0p055_pe1_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,3098.5,-1252.0,2749.0,1601.5,1032.8333333333333,1682.1685574149683,-1252.0,2,0.6139892038642673,576,2725,0.015,0.85,0.2,0.055,1.0,0.02,0.005,0.0,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0_e0p015_pe0_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2359.0,-1254.0,2011.5,1601.5,786.3333333333334,1452.4106589467808,-1254.0,2,0.5413987624567583,579,2723,0.015,0.55,0.0,0.015,0.0,0.02,0.005,0.0,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0_e0p015_pe0_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2359.0,-1254.0,2011.5,1601.5,786.3333333333334,1452.4106589467808,-1254.0,2,0.5413987624567583,579,2723,0.015,0.55,0.0,0.015,0.0,0.02,0.005,0.0,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0_e0p015_pe1_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2359.0,-1254.0,2011.5,1601.5,786.3333333333334,1452.4106589467808,-1254.0,2,0.5413987624567583,579,2723,0.015,0.55,0.0,0.015,1.0,0.02,0.005,0.0,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0_e0p015_pe1_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2359.0,-1254.0,2011.5,1601.5,786.3333333333334,1452.4106589467808,-1254.0,2,0.5413987624567583,579,2723,0.015,0.55,0.0,0.015,1.0,0.02,0.005,0.0,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p85_rho0_e0p055_pe0_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2525.5,-1276.0,2200.0,1601.5,841.8333333333334,1517.336280752849,-1276.0,2,0.5548099943376364,575,2731,0.015,0.85,0.0,0.055,0.0,0.01,0.005,0.0,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p85_rho0_e0p055_pe0_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2525.5,-1276.0,2200.0,1601.5,841.8333333333334,1517.336280752849,-1276.0,2,0.5548099943376364,575,2731,0.015,0.85,0.0,0.055,0.0,0.01,0.005,0.0,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p85_rho0_e0p055_pe1_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2525.5,-1276.0,2200.0,1601.5,841.8333333333334,1517.336280752849,-1276.0,2,0.5548099943376364,575,2731,0.015,0.85,0.0,0.055,1.0,0.01,0.005,0.0,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p85_rho0_e0p055_pe1_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2525.5,-1276.0,2200.0,1601.5,841.8333333333334,1517.336280752849,-1276.0,2,0.5548099943376364,575,2731,0.015,0.85,0.0,0.055,1.0,0.01,0.005,0.0,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0_e0p035_pe0_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,3042.0,-1278.0,2718.5,1601.5,1014.0,1683.6211470121973,-1278.0,2,0.6022732618908188,577,2731,0.015,0.55,0.0,0.035,0.0,0.01,0.005,0.0,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0_e0p035_pe0_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,3042.0,-1278.0,2718.5,1601.5,1014.0,1683.6211470121973,-1278.0,2,0.6022732618908188,577,2731,0.015,0.55,0.0,0.035,0.0,0.01,0.005,0.0,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0_e0p035_pe1_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,3042.0,-1278.0,2718.5,1601.5,1014.0,1683.6211470121973,-1278.0,2,0.6022732618908188,577,2731,0.015,0.55,0.0,0.035,1.0,0.01,0.005,0.0,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0_e0p035_pe1_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,3042.0,-1278.0,2718.5,1601.5,1014.0,1683.6211470121973,-1278.0,2,0.6022732618908188,577,2731,0.015,0.55,0.0,0.035,1.0,0.01,0.005,0.0,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p01_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2861.0,-1290.0,2306.5,1844.5,953.6666666666666,1597.6839661070508,-1290.0,2,0.596905700311804,1572,2735,0.015,0.55,0.2,0.015,0.0,0.01,0.005,0.1,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p01_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2861.0,-1290.0,2306.5,1844.5,953.6666666666666,1597.6839661070508,-1290.0,2,0.596905700311804,1572,2735,0.015,0.55,0.2,0.015,0.0,0.01,0.005,0.1,1.0,8,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p01_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2861.0,-1290.0,2306.5,1844.5,953.6666666666666,1597.6839661070508,-1290.0,2,0.596905700311804,1572,2735,0.015,0.55,0.2,0.015,0.0,0.01,0.005,0.1,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0p2_e0p015_pe0_c0p01_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2861.0,-1290.0,2306.5,1844.5,953.6666666666666,1597.6839661070508,-1290.0,2,0.596905700311804,1572,2735,0.015,0.55,0.2,0.015,0.0,0.01,0.005,0.1,1.25,8,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2861.0,-1290.0,2306.5,1844.5,953.6666666666666,1597.6839661070508,-1290.0,2,0.596905700311804,1572,2735,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.1,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2861.0,-1290.0,2306.5,1844.5,953.6666666666666,1597.6839661070508,-1290.0,2,0.596905700311804,1572,2735,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.1,1.0,8,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2861.0,-1290.0,2306.5,1844.5,953.6666666666666,1597.6839661070508,-1290.0,2,0.596905700311804,1572,2735,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.1,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0p2_e0p015_pe1_c0p01_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2861.0,-1290.0,2306.5,1844.5,953.6666666666666,1597.6839661070508,-1290.0,2,0.596905700311804,1572,2735,0.015,0.55,0.2,0.015,1.0,0.01,0.005,0.1,1.25,8,120,20,300,60,0.0,8
gamma_a0p015_w0p7_rho0p2_e0p055_pe0_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2437.0,-1293.0,2281.0,1449.0,812.3333333333334,1526.9528116117042,-1293.0,2,0.5319963571601015,583,2754,0.015,0.7,0.2,0.055,0.0,0.01,0.005,0.0,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p7_rho0p2_e0p055_pe0_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2437.0,-1293.0,2281.0,1449.0,812.3333333333334,1526.9528116117042,-1293.0,2,0.5319963571601015,583,2754,0.015,0.7,0.2,0.055,0.0,0.01,0.005,0.0,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p7_rho0p2_e0p055_pe1_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2437.0,-1293.0,2281.0,1449.0,812.3333333333334,1526.9528116117042,-1293.0,2,0.5319963571601015,583,2754,0.015,0.7,0.2,0.055,1.0,0.01,0.005,0.0,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p7_rho0p2_e0p055_pe1_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2437.0,-1293.0,2281.0,1449.0,812.3333333333334,1526.9528116117042,-1293.0,2,0.5319963571601015,583,2754,0.015,0.7,0.2,0.055,1.0,0.01,0.005,0.0,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p95_rho0_e0p055_pe0_c0p01_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1996.0,-1299.0,1921.0,1374.0,665.3333333333334,1406.830085294201,-1299.0,2,0.4729308395432301,1079,2754,0.015,0.95,0.0,0.055,0.0,0.01,0.005,0.1,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p95_rho0_e0p055_pe0_c0p01_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1996.0,-1299.0,1921.0,1374.0,665.3333333333334,1406.830085294201,-1299.0,2,0.4729308395432301,1044,2754,0.015,0.95,0.0,0.055,0.0,0.01,0.005,0.1,1.0,8,120,20,300,60,3.0,8
gamma_a0p015_w0p95_rho0_e0p055_pe0_c0p01_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1996.0,-1299.0,1921.0,1374.0,665.3333333333334,1406.830085294201,-1299.0,2,0.4729308395432301,1079,2754,0.015,0.95,0.0,0.055,0.0,0.01,0.005,0.1,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p95_rho0_e0p055_pe0_c0p01_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1996.0,-1299.0,1921.0,1374.0,665.3333333333334,1406.830085294201,-1299.0,2,0.4729308395432301,1044,2754,0.015,0.95,0.0,0.055,0.0,0.01,0.005,0.1,1.25,8,120,20,300,60,3.0,8
gamma_a0p015_w0p95_rho0_e0p055_pe1_c0p01_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1996.0,-1299.0,1921.0,1374.0,665.3333333333334,1406.830085294201,-1299.0,2,0.4729308395432301,1079,2754,0.015,0.95,0.0,0.055,1.0,0.01,0.005,0.1,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p95_rho0_e0p055_pe1_c0p01_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1996.0,-1299.0,1921.0,1374.0,665.3333333333334,1406.830085294201,-1299.0,2,0.4729308395432301,1044,2754,0.015,0.95,0.0,0.055,1.0,0.01,0.005,0.1,1.0,8,120,20,300,60,3.0,8
gamma_a0p015_w0p95_rho0_e0p055_pe1_c0p01_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1996.0,-1299.0,1921.0,1374.0,665.3333333333334,1406.830085294201,-1299.0,2,0.4729308395432301,1079,2754,0.015,0.95,0.0,0.055,1.0,0.01,0.005,0.1,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p95_rho0_e0p055_pe1_c0p01_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1996.0,-1299.0,1921.0,1374.0,665.3333333333334,1406.830085294201,-1299.0,2,0.4729308395432301,1044,2754,0.015,0.95,0.0,0.055,1.0,0.01,0.005,0.1,1.25,8,120,20,300,60,3.0,8
gamma_a0p015_w0p7_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2200.0,-1300.0,1792.0,1708.0,733.3333333333334,1438.1926930082152,-1300.0,2,0.5098992206662772,1391,2740,0.015,0.7,0.2,0.015,0.0,0.02,0.005,0.1,1.0,8,120,20,300,60,0.0,8
gamma_a0p015_w0p7_rho0p2_e0p015_pe0_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2200.0,-1300.0,1792.0,1708.0,733.3333333333334,1438.1926930082152,-1300.0,2,0.5098992206662772,1391,2740,0.015,0.7,0.2,0.015,0.0,0.02,0.005,0.1,1.25,8,120,20,300,60,0.0,8
gamma_a0p015_w0p7_rho0p2_e0p015_pe1_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2200.0,-1300.0,1792.0,1708.0,733.3333333333334,1438.1926930082152,-1300.0,2,0.5098992206662772,1391,2740,0.015,0.7,0.2,0.015,1.0,0.02,0.005,0.1,1.0,8,120,20,300,60,0.0,8
gamma_a0p015_w0p7_rho0p2_e0p015_pe1_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2200.0,-1300.0,1792.0,1708.0,733.3333333333334,1438.1926930082152,-1300.0,2,0.5098992206662772,1391,2740,0.015,0.7,0.2,0.015,1.0,0.02,0.005,0.1,1.25,8,120,20,300,60,0.0,8
gamma_a0p015_w0p7_rho0p2_e0p015_pe0_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2069.0,-1300.0,1792.0,1577.0,689.6666666666666,1409.6421137611096,-1300.0,2,0.489249476823629,1403,2748,0.015,0.7,0.2,0.015,0.0,0.02,0.005,0.1,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p7_rho0p2_e0p015_pe0_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2069.0,-1300.0,1792.0,1577.0,689.6666666666666,1409.6421137611096,-1300.0,2,0.489249476823629,1403,2748,0.015,0.7,0.2,0.015,0.0,0.02,0.005,0.1,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p7_rho0p2_e0p015_pe1_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2069.0,-1300.0,1792.0,1577.0,689.6666666666666,1409.6421137611096,-1300.0,2,0.489249476823629,1403,2748,0.015,0.7,0.2,0.015,1.0,0.02,0.005,0.1,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p7_rho0p2_e0p015_pe1_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2069.0,-1300.0,1792.0,1577.0,689.6666666666666,1409.6421137611096,-1300.0,2,0.489249476823629,1403,2748,0.015,0.7,0.2,0.015,1.0,0.02,0.005,0.1,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0p2_e0p035_pe0_c0p01_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2179.5,-1309.0,2092.5,1396.0,726.5,1467.1339975157916,-1309.0,2,0.49518312657851493,314,2757,0.015,0.55,0.2,0.035,0.0,0.01,0.005,0.0,1.0,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0p2_e0p035_pe0_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2179.5,-1309.0,2092.5,1396.0,726.5,1467.1339975157916,-1309.0,2,0.49518312657851493,314,2757,0.015,0.55,0.2,0.035,0.0,0.01,0.005,0.0,1.25,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0p2_e0p035_pe1_c0p01_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2179.5,-1309.0,2092.5,1396.0,726.5,1467.1339975157916,-1309.0,2,0.49518312657851493,314,2757,0.015,0.55,0.2,0.035,1.0,0.01,0.005,0.0,1.0,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0p2_e0p035_pe1_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2179.5,-1309.0,2092.5,1396.0,726.5,1467.1339975157916,-1309.0,2,0.49518312657851493,314,2757,0.015,0.55,0.2,0.035,1.0,0.01,0.005,0.0,1.25,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p035_pe0_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2233.0,-1315.0,2099.0,1449.0,744.3333333333334,1480.1498422644768,-1315.0,2,0.5028770142582842,587,2760,0.015,0.55,0.0,0.035,0.0,0.01,0.005,0.0,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p035_pe0_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2233.0,-1315.0,2099.0,1449.0,744.3333333333334,1480.1498422644768,-1315.0,2,0.5028770142582842,587,2760,0.015,0.55,0.0,0.035,0.0,0.01,0.005,0.0,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p035_pe1_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2233.0,-1315.0,2099.0,1449.0,744.3333333333334,1480.1498422644768,-1315.0,2,0.5028770142582842,587,2760,0.015,0.55,0.0,0.035,1.0,0.01,0.005,0.0,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p035_pe1_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2233.0,-1315.0,2099.0,1449.0,744.3333333333334,1480.1498422644768,-1315.0,2,0.5028770142582842,587,2760,0.015,0.55,0.0,0.035,1.0,0.01,0.005,0.0,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p85_rho0_e0p055_pe0_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2430.5,-1324.0,2305.5,1449.0,810.1666666666666,1549.063928814933,-1324.0,2,0.523004023007584,585,2753,0.015,0.85,0.0,0.055,0.0,0.02,0.005,0.0,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p85_rho0_e0p055_pe0_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2430.5,-1324.0,2305.5,1449.0,810.1666666666666,1549.063928814933,-1324.0,2,0.523004023007584,585,2753,0.015,0.85,0.0,0.055,0.0,0.02,0.005,0.0,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p85_rho0_e0p055_pe1_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2430.5,-1324.0,2305.5,1449.0,810.1666666666666,1549.063928814933,-1324.0,2,0.523004023007584,585,2753,0.015,0.85,0.0,0.055,1.0,0.02,0.005,0.0,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p85_rho0_e0p055_pe1_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2430.5,-1324.0,2305.5,1449.0,810.1666666666666,1549.063928814933,-1324.0,2,0.523004023007584,585,2753,0.015,0.85,0.0,0.055,1.0,0.02,0.005,0.0,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p85_rho0p2_e0p055_pe0_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2293.0,-1330.0,2174.0,1449.0,764.3333333333334,1510.2053576326043,-1330.0,2,0.5061121849885336,584,2758,0.015,0.85,0.2,0.055,0.0,0.02,0.005,0.0,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p85_rho0p2_e0p055_pe0_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2293.0,-1330.0,2174.0,1449.0,764.3333333333334,1510.2053576326043,-1330.0,2,0.5061121849885336,584,2758,0.015,0.85,0.2,0.055,0.0,0.02,0.005,0.0,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p85_rho0p2_e0p055_pe1_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2293.0,-1330.0,2174.0,1449.0,764.3333333333334,1510.2053576326043,-1330.0,2,0.5061121849885336,584,2758,0.015,0.85,0.2,0.055,1.0,0.02,0.005,0.0,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p85_rho0p2_e0p055_pe1_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2293.0,-1330.0,2174.0,1449.0,764.3333333333334,1510.2053576326043,-1330.0,2,0.5061121849885336,584,2758,0.015,0.85,0.2,0.055,1.0,0.02,0.005,0.0,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p85_rho0_e0p055_pe0_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2997.5,-1331.0,2727.0,1601.5,999.1666666666666,1710.5447637781622,-1331.0,2,0.5841219053859632,577,2734,0.015,0.85,0.0,0.055,0.0,0.02,0.005,0.0,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p85_rho0_e0p055_pe0_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2997.5,-1331.0,2727.0,1601.5,999.1666666666666,1710.5447637781622,-1331.0,2,0.5841219053859632,577,2734,0.015,0.85,0.0,0.055,0.0,0.02,0.005,0.0,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p85_rho0_e0p055_pe1_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2997.5,-1331.0,2727.0,1601.5,999.1666666666666,1710.5447637781622,-1331.0,2,0.5841219053859632,577,2734,0.015,0.85,0.0,0.055,1.0,0.02,0.005,0.0,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p85_rho0_e0p055_pe1_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2997.5,-1331.0,2727.0,1601.5,999.1666666666666,1710.5447637781622,-1331.0,2,0.5841219053859632,577,2734,0.015,0.85,0.0,0.055,1.0,0.02,0.005,0.0,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p85_rho0p2_e0p055_pe0_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2357.5,-1335.0,2091.0,1601.5,785.8333333333334,1512.911780493349,-1335.0,2,0.5194178163359662,573,2734,0.015,0.85,0.2,0.055,0.0,0.01,0.005,0.0,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p85_rho0p2_e0p055_pe0_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2357.5,-1335.0,2091.0,1601.5,785.8333333333334,1512.911780493349,-1335.0,2,0.5194178163359662,573,2734,0.015,0.85,0.2,0.055,0.0,0.01,0.005,0.0,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p85_rho0p2_e0p055_pe1_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2357.5,-1335.0,2091.0,1601.5,785.8333333333334,1512.911780493349,-1335.0,2,0.5194178163359662,573,2734,0.015,0.85,0.2,0.055,1.0,0.01,0.005,0.0,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p85_rho0p2_e0p055_pe1_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2357.5,-1335.0,2091.0,1601.5,785.8333333333334,1512.911780493349,-1335.0,2,0.5194178163359662,573,2734,0.015,0.85,0.2,0.055,1.0,0.01,0.005,0.0,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p7_rho0p2_e0p055_pe0_c0p01_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2137.0,-1337.0,2078.0,1396.0,712.3333333333334,1475.603002918543,-1337.0,2,0.48274050128927065,317,2760,0.015,0.7,0.2,0.055,0.0,0.01,0.005,0.0,1.0,8,120,20,300,60,3.0,8
gamma_a0p015_w0p7_rho0p2_e0p055_pe0_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2137.0,-1337.0,2078.0,1396.0,712.3333333333334,1475.603002918543,-1337.0,2,0.48274050128927065,317,2760,0.015,0.7,0.2,0.055,0.0,0.01,0.005,0.0,1.25,8,120,20,300,60,3.0,8
gamma_a0p015_w0p7_rho0p2_e0p055_pe1_c0p01_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2137.0,-1337.0,2078.0,1396.0,712.3333333333334,1475.603002918543,-1337.0,2,0.48274050128927065,317,2760,0.015,0.7,0.2,0.055,1.0,0.01,0.005,0.0,1.0,8,120,20,300,60,3.0,8
gamma_a0p015_w0p7_rho0p2_e0p055_pe1_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2137.0,-1337.0,2078.0,1396.0,712.3333333333334,1475.603002918543,-1337.0,2,0.48274050128927065,317,2760,0.015,0.7,0.2,0.055,1.0,0.01,0.005,0.0,1.25,8,120,20,300,60,3.0,8
gamma_a0p015_w0p7_rho0_e0p035_pe0_c0p02_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1938.0,-1337.0,1879.0,1396.0,646.0,1415.9894067400362,-1337.0,2,0.4562181022856649,305,2749,0.015,0.7,0.0,0.035,0.0,0.02,0.005,0.0,1.0,8,120,20,300,60,3.0,8
gamma_a0p015_w0p7_rho0_e0p035_pe0_c0p02_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1938.0,-1337.0,1879.0,1396.0,646.0,1415.9894067400362,-1337.0,2,0.4562181022856649,305,2749,0.015,0.7,0.0,0.035,0.0,0.02,0.005,0.0,1.25,8,120,20,300,60,3.0,8
gamma_a0p015_w0p7_rho0_e0p035_pe1_c0p02_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1938.0,-1337.0,1879.0,1396.0,646.0,1415.9894067400362,-1337.0,2,0.4562181022856649,305,2749,0.015,0.7,0.0,0.035,1.0,0.02,0.005,0.0,1.0,8,120,20,300,60,3.0,8
gamma_a0p015_w0p7_rho0_e0p035_pe1_c0p02_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1938.0,-1337.0,1879.0,1396.0,646.0,1415.9894067400362,-1337.0,2,0.4562181022856649,305,2749,0.015,0.7,0.0,0.035,1.0,0.02,0.005,0.0,1.25,8,120,20,300,60,3.0,8
gamma_a0p015_w0p95_rho0p2_e0p055_pe0_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2158.5,-1338.0,2047.5,1449.0,719.5,1475.2469284834997,-1338.0,2,0.4877149622261083,580,2750,0.015,0.95,0.2,0.055,0.0,0.02,0.005,0.0,1.0,4,120,20,300,60,3.0,8
