signal,product,horizon,threshold,day,count,mean_edge,total_edge,hit_rate,t_stat
premium_rolling_z,VEV_5100,5,2.0,1,1019,-1.8940137389597644,-1930.0,0.10893032384690873,-33.84796163355965
premium_rolling_z,VEV_5100,5,2.0,2,965,-2.061139896373057,-1989.0,0.10880829015544041,-31.95657147877268
premium_rolling_z,VEV_5100,5,2.0,3,972,-1.7520576131687242,-1703.0,0.12654320987654322,-28.938034477894877
premium_rolling_z,VEV_5100,5,2.5,1,388,-1.8286082474226804,-709.5,0.10824742268041238,-20.41809497258742
premium_rolling_z,VEV_5100,5,2.5,2,365,-1.9561643835616438,-714.0,0.13972602739726028,-17.642887809327547
premium_rolling_z,VEV_5100,5,2.5,3,356,-1.5842696629213484,-564.0,0.16573033707865167,-14.925111022484344
premium_rolling_z,VEV_5100,10,1.0,1,5201,-1.9935589309748125,-10368.5,0.1647760046144972,-59.070463463407556
premium_rolling_z,VEV_5100,10,1.0,2,4409,-2.1716942617373554,-9575.0,0.17555001134044002,-54.09161302212228
premium_rolling_z,VEV_5100,10,1.0,3,4530,-1.894150110375276,-8580.5,0.18631346578366445,-49.3984163598897
premium_rolling_z,VEV_5100,10,1.5,1,2715,-1.970902394106814,-5351.0,0.16390423572744015,-42.00879496414433
premium_rolling_z,VEV_5100,10,1.5,2,2247,-2.18179795282599,-4902.5,0.17133956386292834,-39.065922553368004
premium_rolling_z,VEV_5100,10,1.5,3,2431,-1.8216783216783217,-4428.5,0.188399835458659,-34.564234501235795
premium_rolling_z,VEV_5100,10,2.0,1,1019,-1.8778213935230619,-1913.5,0.1717369970559372,-24.70435982526727
premium_rolling_z,VEV_5100,10,2.0,2,965,-2.183937823834197,-2107.5,0.17409326424870467,-25.207735272915528
premium_rolling_z,VEV_5100,10,2.0,3,972,-1.883230452674897,-1830.5,0.15843621399176955,-24.152721314075826
premium_rolling_z,VEV_5100,10,2.5,1,388,-1.6958762886597938,-658.0,0.2036082474226804,-14.379258231709645
premium_rolling_z,VEV_5100,10,2.5,2,365,-2.1356164383561644,-779.5,0.17534246575342466,-14.754411132537404
premium_rolling_z,VEV_5100,10,2.5,3,356,-1.6685393258426966,-594.0,0.18258426966292135,-12.011015463725732
premium_rolling_z,VEV_5100,20,1.0,1,5194,-1.9699653446284173,-10232.0,0.24720831728917983,-40.84805042018714
premium_rolling_z,VEV_5100,20,1.0,2,4400,-2.2085227272727272,-9717.5,0.2431818181818182,-40.263156441852196
premium_rolling_z,VEV_5100,20,1.0,3,4524,-1.992263483642794,-9013.0,0.26746242263483644,-36.13753640728785
premium_rolling_z,VEV_5100,20,1.5,1,2712,-1.877212389380531,-5091.0,0.24963126843657818,-28.334971406391194
premium_rolling_z,VEV_5100,20,1.5,2,2246,-2.331032947462155,-5235.5,0.2315227070347284,-30.7327636860404
premium_rolling_z,VEV_5100,20,1.5,3,2431,-1.9685314685314685,-4785.5,0.2669683257918552,-26.035951830124723
premium_rolling_z,VEV_5100,20,2.0,1,1019,-1.8307163886162905,-1865.5,0.25809617271835134,-16.999624749690756
premium_rolling_z,VEV_5100,20,2.0,2,965,-2.4,-2316.0,0.20932642487046632,-21.24554780530395
premium_rolling_z,VEV_5100,20,2.0,3,972,-2.1856995884773665,-2124.5,0.2242798353909465,-19.297933236975748
premium_rolling_z,VEV_5100,20,2.5,1,388,-1.708762886597938,-663.0,0.2603092783505155,-9.84490479266477
premium_rolling_z,VEV_5100,20,2.5,2,365,-2.221917808219178,-811.0,0.2191780821917808,-11.780240309248722
premium_rolling_z,VEV_5100,20,2.5,3,356,-1.9508426966292134,-694.5,0.2612359550561798,-9.48442077379284
premium_rolling_z,VEV_5100,50,1.0,1,5165,-2.172604065827686,-11221.5,0.33688286544046464,-26.813349585493494
premium_rolling_z,VEV_5100,50,1.0,2,4378,-2.219735038830516,-9718.0,0.31269986295111923,-27.354908853591102
premium_rolling_z,VEV_5100,50,1.0,3,4512,-2.2733820921985815,-10257.5,0.31560283687943264,-26.862234558186493
premium_rolling_z,VEV_5100,50,1.5,1,2695,-2.3165120593692023,-6243.0,0.3168831168831169,-22.301820908081837
premium_rolling_z,VEV_5100,50,1.5,2,2227,-2.3149977548271217,-5155.5,0.3075886843286933,-20.762840414285417
premium_rolling_z,VEV_5100,50,1.5,3,2428,-2.4120675453047777,-5856.5,0.3167215815485997,-21.611404129575355
premium_rolling_z,VEV_5100,50,2.0,1,1015,-2.3556650246305417,-2391.0,0.3142857142857143,-14.687737073973677
premium_rolling_z,VEV_5100,50,2.0,2,958,-2.626304801670146,-2516.0,0.2839248434237996,-15.223418476278468
premium_rolling_z,VEV_5100,50,2.0,3,971,-2.359938208032956,-2291.5,0.29145211122554066,-13.958501942917767
premium_rolling_z,VEV_5100,50,2.5,1,386,-1.8937823834196892,-731.0,0.34196891191709844,-7.462875112338416
premium_rolling_z,VEV_5100,50,2.5,2,362,-2.292817679558011,-830.0,0.30939226519337015,-8.111223492145998
premium_rolling_z,VEV_5100,50,2.5,3,355,-2.454929577464789,-871.5,0.29859154929577464,-8.385739588316753
premium_rolling_z,VEV_5100,100,1.0,1,5134,-1.9644526684846124,-10085.5,0.40767432800934944,-17.918208475854684
premium_rolling_z,VEV_5100,100,1.0,2,4341,-2.1660907624971206,-9403.0,0.37871458189357293,-18.872817386905403
premium_rolling_z,VEV_5100,100,1.0,3,4489,-2.25629316106037,-10128.5,0.34974381822232126,-20.21470214478105
premium_rolling_z,VEV_5100,100,1.5,1,2673,-2.4665170220725776,-6593.0,0.38496071829405165,-16.471709954135832
premium_rolling_z,VEV_5100,100,1.5,2,2217,-2.3919711321605774,-5303.0,0.37302661253946773,-15.117721014085305
premium_rolling_z,VEV_5100,100,1.5,3,2414,-2.433927091963546,-5875.5,0.34424192212096105,-16.613006858654394
premium_rolling_z,VEV_5100,100,2.0,1,1011,-2.5346191889218597,-2562.5,0.3639960435212661,-10.31914014649926
premium_rolling_z,VEV_5100,100,2.0,2,953,-2.146379853095488,-2045.5,0.3861490031479538,-8.965461165610865
premium_rolling_z,VEV_5100,100,2.0,3,970,-2.672680412371134,-2592.5,0.334020618556701,-12.19295693013897
premium_rolling_z,VEV_5100,100,2.5,1,385,-2.3285714285714287,-896.5,0.35324675324675325,-6.006837808260006
premium_rolling_z,VEV_5100,100,2.5,2,360,-1.4791666666666667,-532.5,0.4166666666666667,-3.860627989652251
premium_rolling_z,VEV_5100,100,2.5,3,354,-2.8954802259887007,-1025.0,0.3248587570621469,-7.567625095541561
premium_rolling_z,VEV_5200,1,1.0,1,5613,-1.403794762159273,-7879.5,0.0172813112417602,-145.83993516898326
premium_rolling_z,VEV_5200,1,1.0,2,5032,-1.4025238473767885,-7057.5,0.016891891891891893,-135.4464947345226
premium_rolling_z,VEV_5200,1,1.0,3,5212,-1.2489447429009977,-6509.5,0.01745970836531082,-126.45760972639171
premium_rolling_z,VEV_5200,1,1.5,1,3236,-1.3859703337453646,-4485.0,0.019159456118665017,-107.72231891753013
premium_rolling_z,VEV_5200,1,1.5,2,2797,-1.3728995352163031,-3840.0,0.021094029317125493,-97.45374032311025
premium_rolling_z,VEV_5200,1,1.5,3,3043,-1.2379231022017745,-3767.0,0.019717384160368057,-94.74629118793129
premium_rolling_z,VEV_5200,1,2.0,1,1341,-1.3590604026845639,-1822.5,0.023117076808351976,-67.57397091832543
premium_rolling_z,VEV_5200,1,2.0,2,1261,-1.3620142743854085,-1717.5,0.023790642347343377,-65.00628262377424
premium_rolling_z,VEV_5200,1,2.0,3,1463,-1.2132604237867395,-1775.0,0.022556390977443608,-64.92327344733035
premium_rolling_z,VEV_5200,1,2.5,1,432,-1.3217592592592593,-571.0,0.032407407407407406,-36.23295225997144
premium_rolling_z,VEV_5200,1,2.5,2,440,-1.35,-594.0,0.020454545454545454,-36.613816951726875
premium_rolling_z,VEV_5200,1,2.5,3,564,-1.2340425531914894,-696.0,0.026595744680851064,-41.18323090121374
premium_rolling_z,VEV_5200,5,1.0,1,5609,-1.3706543055803173,-7688.0,0.1379925120342307,-76.00068933595533
premium_rolling_z,VEV_5200,5,1.0,2,5028,-1.4467979315831345,-7274.5,0.13862370723945902,-70.8096072321642
premium_rolling_z,VEV_5200,5,1.0,3,5208,-1.2215821812596006,-6362.0,0.1401689708141321,-65.13191466113585
premium_rolling_z,VEV_5200,5,1.5,1,3233,-1.3764305598515312,-4450.0,0.1394989174141664,-56.56846542246533
premium_rolling_z,VEV_5200,5,1.5,2,2796,-1.4413447782546496,-4030.0,0.13912732474964234,-52.03346838477693
premium_rolling_z,VEV_5200,5,1.5,3,3039,-1.1888779203685422,-3613.0,0.14774596906877263,-47.80730476316378
premium_rolling_z,VEV_5200,5,2.0,1,1341,-1.3344519015659955,-1789.5,0.14168530947054436,-36.57350508181211
premium_rolling_z,VEV_5200,5,2.0,2,1261,-1.457573354480571,-1838.0,0.13639968279143536,-34.662529359270934
premium_rolling_z,VEV_5200,5,2.0,3,1463,-1.1380724538619276,-1665.0,0.1544771018455229,-31.56710979438149
premium_rolling_z,VEV_5200,5,2.5,1,432,-1.2152777777777777,-525.0,0.16898148148148148,-18.38581337693237
premium_rolling_z,VEV_5200,5,2.5,2,440,-1.4397727272727272,-633.5,0.16590909090909092,-18.919282216279303
premium_rolling_z,VEV_5200,5,2.5,3,564,-1.1950354609929077,-674.0,0.14716312056737588,-20.58606301672754
premium_rolling_z,VEV_5200,10,1.0,1,5604,-1.3076374018558172,-7328.0,0.21966452533904354,-53.111866747291266
premium_rolling_z,VEV_5200,10,1.0,2,5023,-1.473919968146526,-7403.5,0.21162651801712123,-51.79153404481453
premium_rolling_z,VEV_5200,10,1.0,3,5203,-1.1972900249855853,-6229.5,0.23102056505862004,-45.395462973176265
premium_rolling_z,VEV_5200,10,1.5,1,3230,-1.3179566563467493,-4257.0,0.2148606811145511,-40.349524359623516
premium_rolling_z,VEV_5200,10,1.5,2,2794,-1.532032927702219,-4280.5,0.20150322118826056,-40.0221950949653
premium_rolling_z,VEV_5200,10,1.5,3,3036,-1.191699604743083,-3618.0,0.2269433465085639,-34.32802952176569
premium_rolling_z,VEV_5200,10,2.0,1,1341,-1.3247576435495898,-1776.5,0.226696495152871,-26.26961862703636
premium_rolling_z,VEV_5200,10,2.0,2,1261,-1.612609040444092,-2033.5,0.20380650277557494,-27.223822187013443
premium_rolling_z,VEV_5200,10,2.0,3,1463,-1.1165413533834587,-1633.5,0.23239917976760083,-22.465430768773686
premium_rolling_z,VEV_5200,10,2.5,1,432,-1.0532407407407407,-455.0,0.2847222222222222,-11.852468331258844
premium_rolling_z,VEV_5200,10,2.5,2,440,-1.6,-704.0,0.21363636363636362,-15.55157584613384
premium_rolling_z,VEV_5200,10,2.5,3,564,-1.12854609929078,-636.5,0.2127659574468085,-14.719977723059673
premium_rolling_z,VEV_5200,20,1.0,1,5594,-1.2586700035752592,-7041.0,0.29513764747944227,-36.301083029112306
premium_rolling_z,VEV_5200,20,1.0,2,5014,-1.514160351017152,-7592.0,0.2646589549262066,-39.27123991166663
premium_rolling_z,VEV_5200,20,1.0,3,5196,-1.2483641262509624,-6486.5,0.2963818321785989,-33.0412539472008
premium_rolling_z,VEV_5200,20,1.5,1,3225,-1.2182945736434108,-3929.0,0.29426356589147284,-26.798682798099165
premium_rolling_z,VEV_5200,20,1.5,2,2786,-1.683237616654702,-4689.5,0.2455132806891601,-32.94470319173965
premium_rolling_z,VEV_5200,20,1.5,3,3035,-1.2482701812191104,-3788.5,0.2971993410214168,-25.023515644639346
premium_rolling_z,VEV_5200,20,2.0,1,1341,-1.2076808351976138,-1619.5,0.3042505592841163,-17.26788226579807
premium_rolling_z,VEV_5200,20,2.0,2,1259,-1.8224781572676727,-2294.5,0.23669579030976967,-23.433783984302046
premium_rolling_z,VEV_5200,20,2.0,3,1463,-1.1773752563226247,-1722.5,0.2966507177033493,-16.56662803000834
premium_rolling_z,VEV_5200,20,2.5,1,432,-0.9305555555555556,-402.0,0.3449074074074074,-7.458343917643327
premium_rolling_z,VEV_5200,20,2.5,2,440,-1.996590909090909,-878.5,0.20454545454545456,-15.500687331883427
premium_rolling_z,VEV_5200,20,2.5,3,564,-1.2207446808510638,-688.5,0.2553191489361702,-11.60795525956219
premium_rolling_z,VEV_5200,50,1.0,1,5564,-1.3660136592379584,-7600.5,0.3774263120057513,-23.56837045957315
premium_rolling_z,VEV_5200,50,1.0,2,4985,-1.559679037111334,-7775.0,0.33640922768304915,-27.59697553095641
premium_rolling_z,VEV_5200,50,1.0,3,5187,-1.4201850780798149,-7366.5,0.33815307499518027,-25.03525563297469
premium_rolling_z,VEV_5200,50,1.5,1,3203,-1.421635966281611,-4553.5,0.36309709647205746,-19.517172438499202
premium_rolling_z,VEV_5200,50,1.5,2,2763,-1.7081071299312343,-4719.5,0.3275425262395946,-23.02440443516828
premium_rolling_z,VEV_5200,50,1.5,3,3031,-1.5324975255691191,-4645.0,0.33850214450676347,-20.62006284544371
premium_rolling_z,VEV_5200,50,2.0,1,1330,-1.5263157894736843,-2030.0,0.3330827067669173,-15.036095022425133
premium_rolling_z,VEV_5200,50,2.0,2,1249,-1.9271417133706965,-2407.0,0.29703763010408324,-17.773858313535374
premium_rolling_z,VEV_5200,50,2.0,3,1462,-1.3765389876880985,-2012.5,0.35294117647058826,-13.127253069757604
premium_rolling_z,VEV_5200,50,2.5,1,431,-1.3677494199535962,-589.5,0.3248259860788863,-8.108331636897578
premium_rolling_z,VEV_5200,50,2.5,2,438,-2.17351598173516,-952.0,0.271689497716895,-12.270286876339103
premium_rolling_z,VEV_5200,50,2.5,3,563,-1.2984014209591475,-731.0,0.3463587921847247,-8.302725182362474
premium_rolling_z,VEV_5200,100,1.0,1,5527,-1.1333453953320065,-6264.0,0.4383933417767324,-14.150028218639283
premium_rolling_z,VEV_5200,100,1.0,2,4953,-1.6125580456289117,-7987.0,0.38380779325661213,-19.868581835700024
premium_rolling_z,VEV_5200,100,1.0,3,5156,-1.3918735453840185,-7176.5,0.3694724592707525,-18.259518035431167
premium_rolling_z,VEV_5200,100,1.5,1,3179,-1.4826989619377162,-4713.5,0.41270839886756844,-14.223956256848322
premium_rolling_z,VEV_5200,100,1.5,2,2741,-1.578073695731485,-4325.5,0.39511127325793505,-14.76042418134911
premium_rolling_z,VEV_5200,100,1.5,3,3027,-1.6759167492566898,-5073.0,0.3465477370333664,-17.173940347945454
premium_rolling_z,VEV_5200,100,2.0,1,1323,-1.536281179138322,-2032.5,0.3945578231292517,-9.999585663680993
premium_rolling_z,VEV_5200,100,2.0,2,1244,-1.6953376205787782,-2109.0,0.39067524115755625,-10.937019158589283
premium_rolling_z,VEV_5200,100,2.0,3,1461,-1.5263518138261465,-2230.0,0.35797399041752226,-11.333276817554957
premium_rolling_z,VEV_5200,100,2.5,1,431,-1.591647331786543,-686.0,0.33874709976798145,-5.9759125144918235
premium_rolling_z,VEV_5200,100,2.5,2,438,-2.1426940639269407,-938.5,0.3470319634703196,-8.510184157639541
premium_rolling_z,VEV_5200,100,2.5,3,562,-1.8701067615658362,-1051.0,0.3113879003558719,-9.272832169659827
premium_rolling_z,VEV_5300,1,1.0,1,5837,-1.0196162412198047,-5951.5,0.003597738564330992,-145.68861496846012
premium_rolling_z,VEV_5300,1,1.0,2,5317,-0.9803460598081625,-5212.5,0.002633063757758134,-133.83075557565925
premium_rolling_z,VEV_5300,1,1.0,3,5224,-0.8599732006125574,-4492.5,0.0030627871362940277,-126.25845480037705
premium_rolling_z,VEV_5300,1,1.5,1,3401,-1.0032343428403412,-3412.0,0.004704498676859747,-108.56365005284326
premium_rolling_z,VEV_5300,1,1.5,2,3012,-0.978585657370518,-2947.5,0.0026560424966799467,-99.49256345746106
premium_rolling_z,VEV_5300,1,1.5,3,3198,-0.8589743589743589,-2747.0,0.0034396497811131957,-98.79382824324088
premium_rolling_z,VEV_5300,1,2.0,1,1432,-0.9793994413407822,-1402.5,0.004888268156424581,-67.95615458386233
premium_rolling_z,VEV_5300,1,2.0,2,1390,-0.9503597122302159,-1321.0,0.004316546762589928,-65.81475009367317
premium_rolling_z,VEV_5300,1,2.0,3,1596,-0.8511904761904762,-1358.5,0.003132832080200501,-70.6117272067235
premium_rolling_z,VEV_5300,1,2.5,1,454,-0.973568281938326,-442.0,0.0022026431718061676,-37.42403659322971
premium_rolling_z,VEV_5300,1,2.5,2,479,-0.9196242171189979,-440.5,0.0,-37.437596916150355
premium_rolling_z,VEV_5300,1,2.5,3,559,-0.8398926654740608,-469.5,0.005366726296958855,-40.309253586524946
premium_rolling_z,VEV_5300,5,1.0,1,5833,-1.034373392765301,-6033.5,0.04320246871249786,-88.46378972611303
premium_rolling_z,VEV_5300,5,1.0,2,5313,-0.9575569358178054,-5087.5,0.06361754187841144,-74.29135729958224
premium_rolling_z,VEV_5300,5,1.0,3,5220,-0.8752873563218391,-4569.0,0.052298850574712646,-77.41311346208697
premium_rolling_z,VEV_5300,5,1.5,1,3399,-1.0063253898205355,-3420.5,0.04942630185348632,-65.23915497574518
premium_rolling_z,VEV_5300,5,1.5,2,3009,-0.9511465603190429,-2862.0,0.062146892655367235,-55.78413950558203
premium_rolling_z,VEV_5300,5,1.5,3,3194,-0.8774264245460238,-2802.5,0.05823418910457107,-60.12726715683775
premium_rolling_z,VEV_5300,5,2.0,1,1432,-0.9556564245810056,-1368.5,0.055167597765363126,-40.30688875164672
premium_rolling_z,VEV_5300,5,2.0,2,1390,-0.8949640287769784,-1244.0,0.07338129496402877,-35.57853668639197
premium_rolling_z,VEV_5300,5,2.0,3,1596,-0.8972431077694235,-1432.0,0.05325814536340852,-44.48369558439046
premium_rolling_z,VEV_5300,5,2.5,1,454,-1.0297356828193833,-467.5,0.03524229074889868,-25.406319094254393
premium_rolling_z,VEV_5300,5,2.5,2,479,-0.8883089770354906,-425.5,0.07933194154488518,-20.109512969169582
premium_rolling_z,VEV_5300,5,2.5,3,559,-0.8649373881932021,-483.5,0.059033989266547404,-23.92851503464839
premium_rolling_z,VEV_5300,10,1.0,1,5828,-1.0689773507206588,-6230.0,0.09711736444749486,-68.3679139289244
premium_rolling_z,VEV_5300,10,1.0,2,5308,-0.9287867370007535,-4930.0,0.13922381311228335,-53.58798251680794
premium_rolling_z,VEV_5300,10,1.0,3,5215,-0.8791946308724832,-4585.0,0.12694151486097796,-56.74720335144421
premium_rolling_z,VEV_5300,10,1.5,1,3395,-1.0462444771723123,-3552.0,0.101620029455081,-51.10308612232207
premium_rolling_z,VEV_5300,10,1.5,2,3007,-0.9000665114732291,-2706.5,0.1410043232457599,-39.264656452829655
premium_rolling_z,VEV_5300,10,1.5,3,3192,-0.87468671679198,-2792.0,0.13157894736842105,-44.07860363176459
premium_rolling_z,VEV_5300,10,2.0,1,1432,-0.9661312849162011,-1383.5,0.1180167597765363,-30.367696776285324
premium_rolling_z,VEV_5300,10,2.0,2,1390,-0.8089928057553957,-1124.5,0.16762589928057553,-23.916720568827348
premium_rolling_z,VEV_5300,10,2.0,3,1596,-0.8869047619047619,-1415.5,0.13408521303258145,-31.4120847784353
premium_rolling_z,VEV_5300,10,2.5,1,454,-1.0693832599118942,-485.5,0.10352422907488987,-18.555795366641338
premium_rolling_z,VEV_5300,10,2.5,2,479,-0.826722338204593,-396.0,0.16910229645093947,-13.805069691083123
premium_rolling_z,VEV_5300,10,2.5,3,559,-0.9194991055456172,-514.0,0.11985688729874776,-18.77842190672346
premium_rolling_z,VEV_5300,20,1.0,1,5818,-1.0922138191818493,-6354.5,0.17308353386043313,-50.01829996321511
premium_rolling_z,VEV_5300,20,1.0,2,5298,-0.8808984522461306,-4667.0,0.21215553038882598,-38.284781972933565
premium_rolling_z,VEV_5300,20,1.0,3,5208,-0.857910906298003,-4468.0,0.2162058371735791,-39.41528024964222
premium_rolling_z,VEV_5300,20,1.5,1,3387,-1.0978742249778566,-3718.5,0.16386182462356066,-39.21177111782734
premium_rolling_z,VEV_5300,20,1.5,2,2997,-0.7949616282949616,-2382.5,0.22489155822489157,-26.138700037603243
premium_rolling_z,VEV_5300,20,1.5,3,3192,-0.8344298245614035,-2663.5,0.22023809523809523,-29.44251681733373
premium_rolling_z,VEV_5300,20,2.0,1,1431,-0.9919636617749825,-1419.5,0.18867924528301888,-22.216300557761247
premium_rolling_z,VEV_5300,20,2.0,2,1385,-0.6700361010830325,-928.0,0.24693140794223828,-14.890447840699734
premium_rolling_z,VEV_5300,20,2.0,3,1596,-0.8345864661654135,-1332.0,0.22305764411027568,-20.56309877279376
premium_rolling_z,VEV_5300,20,2.5,1,454,-1.0319383259911894,-468.5,0.20044052863436124,-12.463902278919074
premium_rolling_z,VEV_5300,20,2.5,2,479,-0.5908141962421712,-283.0,0.2839248434237996,-7.537312327855323
premium_rolling_z,VEV_5300,20,2.5,3,559,-0.8112701252236136,-453.5,0.23792486583184258,-12.36219743859019
premium_rolling_z,VEV_5300,50,1.0,1,5788,-1.0376641326883207,-6006.0,0.286109191430546,-28.5747662448248
premium_rolling_z,VEV_5300,50,1.0,2,5270,-0.8413662239089184,-4434.0,0.3024667931688805,-25.010427007632913
premium_rolling_z,VEV_5300,50,1.0,3,5191,-0.7591022924292044,-3940.5,0.3211327297245232,-23.315951816592356
premium_rolling_z,VEV_5300,50,1.5,1,3358,-0.9723049434187017,-3265.0,0.28379988088147706,-22.132716993456455
premium_rolling_z,VEV_5300,50,1.5,2,2977,-0.8385959019146793,-2496.5,0.28854551561975145,-19.321503486862348
premium_rolling_z,VEV_5300,50,1.5,3,3184,-0.6253140703517588,-1991.0,0.3592964824120603,-14.77952485682027
premium_rolling_z,VEV_5300,50,2.0,1,1413,-0.7179759377211606,-1014.5,0.2929936305732484,-11.51365626087551
premium_rolling_z,VEV_5300,50,2.0,2,1371,-0.6353026987600292,-871.0,0.3136396790663749,-10.081940151156436
premium_rolling_z,VEV_5300,50,2.0,3,1595,-0.6557993730407523,-1046.0,0.3554858934169279,-10.864435171734957
premium_rolling_z,VEV_5300,50,2.5,1,450,-0.8466666666666667,-381.0,0.29555555555555557,-8.151201165676076
premium_rolling_z,VEV_5300,50,2.5,2,479,-0.5271398747390397,-252.5,0.33402922755741127,-5.067942378587833
premium_rolling_z,VEV_5300,50,2.5,3,559,-0.5983899821109123,-334.5,0.33810375670840787,-6.660624341357971
premium_rolling_z,VEV_5300,100,1.0,1,5756,-1.1772932592077832,-6776.5,0.330090340514246,-23.99386048969458
premium_rolling_z,VEV_5300,100,1.0,2,5238,-0.7774914089347079,-4072.5,0.37628865979381443,-16.36231855475427
premium_rolling_z,VEV_5300,100,1.0,3,5151,-0.7112211221122112,-3663.5,0.37351970491166764,-16.44913280644679
