name,path,quote_size,improve,inv_skew,min_edge,n_products,returncode,total_pnl,day_2,day_3,day_4,stdout_tail,use_pebbles,pebble_take_edge,pebble_mm_edge,use_micro_lag,micro_bias_mult,micro_take_edge
micro_all_m5p0_t4p0,research/round5/generated_traders/micro_all_m5p0_t4p0.py,5,1,,,50,0,388214.5,116716.5,119848.5,151649.5,"    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Finished `release` profile [optimized] target(s) in 0.04s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/micro_all_m5p0_t4p0.py --dataset round5 --products off --artifact-mode none`
trader: micro_all_m5p0_t4p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000       10401    116716.50  runs/backtest-1777385507801-round5-day+2
D+3               3    10000       12400    119848.50  runs/backtest-1777385507801-round5-day+3
D+4               4    10000       11294    151649.50  runs/backtest-1777385507801-round5-day+4
TOTAL             -    30000       34095    388214.50  -
",,,,True,5.0,4.0
micro_all_m3p0_t2p0,research/round5/generated_traders/micro_all_m3p0_t2p0.py,5,1,,,50,0,387631.5,113848.5,120749.5,153033.5,"    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on build directory
    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/micro_all_m3p0_t2p0.py --dataset round5 --products off --artifact-mode none`
trader: micro_all_m3p0_t2p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000       10290    113848.50  runs/backtest-1777385499437-round5-day+2
D+3               3    10000       12278    120749.50  runs/backtest-1777385499437-round5-day+3
D+4               4    10000       11149    153033.50  runs/backtest-1777385499437-round5-day+4
TOTAL             -    30000       33717    387631.50  -
",,,,True,3.0,2.0
micro_all_m2p0_t4p0,research/round5/generated_traders/micro_all_m2p0_t4p0.py,5,1,,,50,0,387086.0,108542.5,134506.0,144037.5,"    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/micro_all_m2p0_t4p0.py --dataset round5 --products off --artifact-mode none`
trader: micro_all_m2p0_t4p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        9899    108542.50  runs/backtest-1777385499056-round5-day+2
D+3               3    10000       11926    134506.00  runs/backtest-1777385499056-round5-day+3
D+4               4    10000       10702    144037.50  runs/backtest-1777385499056-round5-day+4
TOTAL             -    30000       32527    387086.00  -
",,,,True,2.0,4.0
micro_all_m3p0_t4p0,research/round5/generated_traders/micro_all_m3p0_t4p0.py,5,1,,,50,0,383609.5,116040.5,119490.5,148078.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/micro_all_m3p0_t4p0.py --dataset round5 --products off --artifact-mode none`
trader: micro_all_m3p0_t4p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000       10131    116040.50  runs/backtest-1777385499452-round5-day+2
D+3               3    10000       12122    119490.50  runs/backtest-1777385499452-round5-day+3
D+4               4    10000       10942    148078.50  runs/backtest-1777385499452-round5-day+4
TOTAL             -    30000       33195    383609.50  -
",,,,True,3.0,4.0
mm_pos2day_q3_i2_s0p4_e0p0,research/round5/generated_traders/mm_pos2day_q3_i2_s0p4_e0p0.py,3,2,0.4,0.0,37,0,381939.0,117305.0,94560.5,170073.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_pos2day_q3_i2_s0p4_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_pos2day_q3_i2_s0p4_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        6702    117305.00  runs/backtest-1777385309735-round5-day+2
D+3               3    10000        8285     94560.50  runs/backtest-1777385309735-round5-day+3
D+4               4    10000        7225    170073.50  runs/backtest-1777385309735-round5-day+4
TOTAL             -    30000       22212    381939.00  -
",,,,,,
combo_all,research/round5/generated_traders/combo_all.py,5,1,,,50,0,380479.0,115833.5,117794.5,146851.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/combo_all.py --dataset round5 --products off --artifact-mode none`
trader: combo_all.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000       11266    115833.50  runs/backtest-1777385515772-round5-day+2
D+3               3    10000       13267    117794.50  runs/backtest-1777385515772-round5-day+3
D+4               4    10000       12127    146851.00  runs/backtest-1777385515772-round5-day+4
TOTAL             -    30000       36660    380479.00  -
",True,6.0,1.0,True,3.0,4.0
mm_totalpos_q3_i2_s0p4_e0p0,research/round5/generated_traders/mm_totalpos_q3_i2_s0p4_e0p0.py,3,2,0.4,0.0,38,0,369661.0,105544.0,103379.5,160737.5,"    Blocking waiting for file lock on package cache
    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_totalpos_q3_i2_s0p4_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_totalpos_q3_i2_s0p4_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        6891    105544.00  runs/backtest-1777385252984-round5-day+2
D+3               3    10000        8500    103379.50  runs/backtest-1777385252984-round5-day+3
D+4               4    10000        7419    160737.50  runs/backtest-1777385252984-round5-day+4
TOTAL             -    30000       22810    369661.00  -
",,,,,,
mm_robust_q3_i2_s0p4_e0p0,research/round5/generated_traders/mm_robust_q3_i2_s0p4_e0p0.py,3,2,0.4,0.0,41,0,369398.0,100778.0,99362.5,169257.5,"package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on build directory
    Finished `release` profile [optimized] target(s) in 0.07s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_robust_q3_i2_s0p4_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_robust_q3_i2_s0p4_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7450    100778.00  runs/backtest-1777385417326-round5-day+2
D+3               3    10000        9170     99362.50  runs/backtest-1777385417326-round5-day+3
D+4               4    10000        7997    169257.50  runs/backtest-1777385417326-round5-day+4
TOTAL             -    30000       24617    369398.00  -
",,,,,,
mm_all_q3_i1_s0p0_e0p0,research/round5/generated_traders/mm_all_q3_i1_s0p0_e0p0.py,3,1,0.0,0.0,50,0,364831.5,118791.0,82827.0,163213.5," package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on shared package cache
    Finished `release` profile [optimized] target(s) in 0.07s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q3_i1_s0p0_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q3_i1_s0p0_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        9490    118791.00  runs/backtest-1777385185592-round5-day+2
D+3               3    10000       11615     82827.00  runs/backtest-1777385185592-round5-day+3
D+4               4    10000       10235    163213.50  runs/backtest-1777385185592-round5-day+4
TOTAL             -    30000       31340    364831.50  -
",,,,,,
mm_robust_q3_i2_s0p4_e1p0,research/round5/generated_traders/mm_robust_q3_i2_s0p4_e1p0.py,3,2,0.4,1.0,41,0,361414.5,87153.0,117274.5,156987.0,"    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on build directory
    Finished `release` profile [optimized] target(s) in 0.07s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_robust_q3_i2_s0p4_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_robust_q3_i2_s0p4_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7148     87153.00  runs/backtest-1777385417314-round5-day+2
D+3               3    10000        8728    117274.50  runs/backtest-1777385417314-round5-day+3
D+4               4    10000        7559    156987.00  runs/backtest-1777385417314-round5-day+4
TOTAL             -    30000       23435    361414.50  -
",,,,,,
mm_pos2day_q3_i2_s0p4_e1p0,research/round5/generated_traders/mm_pos2day_q3_i2_s0p4_e1p0.py,3,2,0.4,1.0,37,0,360818.5,100567.5,107734.0,152517.0,"    Blocking waiting for file lock on package cache
    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_pos2day_q3_i2_s0p4_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_pos2day_q3_i2_s0p4_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        6425    100567.50  runs/backtest-1777385309711-round5-day+2
D+3               3    10000        7884    107734.00  runs/backtest-1777385309711-round5-day+3
D+4               4    10000        6836    152517.00  runs/backtest-1777385309711-round5-day+4
TOTAL             -    30000       21145    360818.50  -
",,,,,,
mm_all_q3_i1_s0p0_e1p0,research/round5/generated_traders/mm_all_q3_i1_s0p0_e1p0.py,3,1,0.0,1.0,50,0,358476.5,118391.0,79024.0,161061.5,"ackage cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on shared package cache
    Blocking waiting for file lock on build directory
    Finished `release` profile [optimized] target(s) in 0.08s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q3_i1_s0p0_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q3_i1_s0p0_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        9462    118391.00  runs/backtest-1777385185577-round5-day+2
D+3               3    10000       11569     79024.00  runs/backtest-1777385185577-round5-day+3
D+4               4    10000       10224    161061.50  runs/backtest-1777385185577-round5-day+4
TOTAL             -    30000       31255    358476.50  -
",,,,,,
mm_all_q3_i1_s0p4_e0p0,research/round5/generated_traders/mm_all_q3_i1_s0p4_e0p0.py,3,1,0.4,0.0,50,0,349093.0,109130.5,74911.5,165051.0,"ackage cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on shared package cache
    Blocking waiting for file lock on build directory
    Finished `release` profile [optimized] target(s) in 0.10s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q3_i1_s0p4_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q3_i1_s0p4_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        9303    109130.50  runs/backtest-1777385185604-round5-day+2
D+3               3    10000       11462     74911.50  runs/backtest-1777385185604-round5-day+3
D+4               4    10000       10037    165051.00  runs/backtest-1777385185604-round5-day+4
TOTAL             -    30000       30802    349093.00  -
",,,,,,
mm_totalpos_q3_i2_s0p4_e1p0,research/round5/generated_traders/mm_totalpos_q3_i2_s0p4_e1p0.py,3,2,0.4,1.0,38,0,348915.5,89530.5,116220.0,143165.0,"    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on build directory
    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_totalpos_q3_i2_s0p4_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_totalpos_q3_i2_s0p4_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        6610     89530.50  runs/backtest-1777385252994-round5-day+2
D+3               3    10000        8096    116220.00  runs/backtest-1777385252994-round5-day+3
D+4               4    10000        7030    143165.00  runs/backtest-1777385252994-round5-day+4
TOTAL             -    30000       21736    348915.50  -
",,,,,,
mm_all_q3_i1_s0p4_e1p0,research/round5/generated_traders/mm_all_q3_i1_s0p4_e1p0.py,3,1,0.4,1.0,50,0,341630.5,95905.5,83547.0,162178.0,"ck on package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on build directory
    Finished `release` profile [optimized] target(s) in 0.09s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q3_i1_s0p4_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q3_i1_s0p4_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        9106     95905.50  runs/backtest-1777385185607-round5-day+2
D+3               3    10000       11197     83547.00  runs/backtest-1777385185607-round5-day+3
D+4               4    10000        9744    162178.00  runs/backtest-1777385185607-round5-day+4
TOTAL             -    30000       30047    341630.50  -
",,,,,,
mm_all_q10_i2_s0p4_e1p0,research/round5/generated_traders/mm_all_q10_i2_s0p4_e1p0.py,10,2,0.4,1.0,50,0,336896.5,86387.5,101992.0,148517.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q10_i2_s0p4_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q10_i2_s0p4_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8573     86387.50  runs/backtest-1777385238241-round5-day+2
D+3               3    10000       10510    101992.00  runs/backtest-1777385238241-round5-day+3
D+4               4    10000        9164    148517.00  runs/backtest-1777385238241-round5-day+4
TOTAL             -    30000       28247    336896.50  -
",,,,,,
mm_all_q5_i2_s0p4_e1p0,research/round5/generated_traders/mm_all_q5_i2_s0p4_e1p0.py,5,2,0.4,1.0,50,0,336896.5,86387.5,101992.0,148517.0,"ck on package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on build directory
    Finished `release` profile [optimized] target(s) in 0.05s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q5_i2_s0p4_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q5_i2_s0p4_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8573     86387.50  runs/backtest-1777385208034-round5-day+2
D+3               3    10000       10510    101992.00  runs/backtest-1777385208034-round5-day+3
D+4               4    10000        9164    148517.00  runs/backtest-1777385208034-round5-day+4
TOTAL             -    30000       28247    336896.50  -
",,,,,,
mm_all_q8_i2_s0p4_e1p0,research/round5/generated_traders/mm_all_q8_i2_s0p4_e1p0.py,8,2,0.4,1.0,50,0,336896.5,86387.5,101992.0,148517.0,"ackage cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on shared package cache
    Blocking waiting for file lock on build directory
    Finished `release` profile [optimized] target(s) in 0.04s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q8_i2_s0p4_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q8_i2_s0p4_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8573     86387.50  runs/backtest-1777385223268-round5-day+2
D+3               3    10000       10510    101992.00  runs/backtest-1777385223268-round5-day+3
D+4               4    10000        9164    148517.00  runs/backtest-1777385223268-round5-day+4
TOTAL             -    30000       28247    336896.50  -
",,,,,,
mm_all_q8_i2_s0p0_e1p0,research/round5/generated_traders/mm_all_q8_i2_s0p0_e1p0.py,8,2,0.0,1.0,50,0,327226.0,97974.5,76903.5,152348.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q8_i2_s0p0_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q8_i2_s0p0_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        9291     97974.50  runs/backtest-1777385223104-round5-day+2
D+3               3    10000       11385     76903.50  runs/backtest-1777385223104-round5-day+3
D+4               4    10000       10183    152348.00  runs/backtest-1777385223104-round5-day+4
TOTAL             -    30000       30859    327226.00  -
",,,,,,
mm_all_q10_i2_s0p0_e1p0,research/round5/generated_traders/mm_all_q10_i2_s0p0_e1p0.py,10,2,0.0,1.0,50,0,327226.0,97974.5,76903.5,152348.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q10_i2_s0p0_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q10_i2_s0p0_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        9291     97974.50  runs/backtest-1777385238211-round5-day+2
D+3               3    10000       11385     76903.50  runs/backtest-1777385238211-round5-day+3
D+4               4    10000       10183    152348.00  runs/backtest-1777385238211-round5-day+4
TOTAL             -    30000       30859    327226.00  -
",,,,,,
mm_all_q5_i2_s0p0_e1p0,research/round5/generated_traders/mm_all_q5_i2_s0p0_e1p0.py,5,2,0.0,1.0,50,0,327226.0,97974.5,76903.5,152348.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q5_i2_s0p0_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q5_i2_s0p0_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        9291     97974.50  runs/backtest-1777385208064-round5-day+2
D+3               3    10000       11385     76903.50  runs/backtest-1777385208064-round5-day+3
D+4               4    10000       10183    152348.00  runs/backtest-1777385208064-round5-day+4
TOTAL             -    30000       30859    327226.00  -
",,,,,,
mm_all_q10_i2_s0p0_e0p0,research/round5/generated_traders/mm_all_q10_i2_s0p0_e0p0.py,10,2,0.0,0.0,50,0,326870.0,96361.0,76571.5,153937.5,"    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q10_i2_s0p0_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q10_i2_s0p0_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        9420     96361.00  runs/backtest-1777385238231-round5-day+2
D+3               3    10000       11515     76571.50  runs/backtest-1777385238231-round5-day+3
D+4               4    10000       10285    153937.50  runs/backtest-1777385238231-round5-day+4
TOTAL             -    30000       31220    326870.00  -
",,,,,,
mm_all_q8_i2_s0p0_e0p0,research/round5/generated_traders/mm_all_q8_i2_s0p0_e0p0.py,8,2,0.0,0.0,50,0,326870.0,96361.0,76571.5,153937.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q8_i2_s0p0_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q8_i2_s0p0_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        9420     96361.00  runs/backtest-1777385223077-round5-day+2
D+3               3    10000       11515     76571.50  runs/backtest-1777385223077-round5-day+3
D+4               4    10000       10285    153937.50  runs/backtest-1777385223077-round5-day+4
TOTAL             -    30000       31220    326870.00  -
",,,,,,
mm_all_q5_i2_s0p0_e0p0,research/round5/generated_traders/mm_all_q5_i2_s0p0_e0p0.py,5,2,0.0,0.0,50,0,326870.0,96361.0,76571.5,153937.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q5_i2_s0p0_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q5_i2_s0p0_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        9420     96361.00  runs/backtest-1777385208074-round5-day+2
D+3               3    10000       11515     76571.50  runs/backtest-1777385208074-round5-day+3
D+4               4    10000       10285    153937.50  runs/backtest-1777385208074-round5-day+4
TOTAL             -    30000       31220    326870.00  -
",,,,,,
mm_all_q8_i2_s0p4_e0p0,research/round5/generated_traders/mm_all_q8_i2_s0p4_e0p0.py,8,2,0.4,0.0,50,0,323260.0,86987.0,82129.5,154143.5,"    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Finished `release` profile [optimized] target(s) in 0.04s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q8_i2_s0p4_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q8_i2_s0p4_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8980     86987.00  runs/backtest-1777385223108-round5-day+2
D+3               3    10000       11091     82129.50  runs/backtest-1777385223108-round5-day+3
D+4               4    10000        9762    154143.50  runs/backtest-1777385223108-round5-day+4
TOTAL             -    30000       29833    323260.00  -
",,,,,,
mm_all_q5_i2_s0p4_e0p0,research/round5/generated_traders/mm_all_q5_i2_s0p4_e0p0.py,5,2,0.4,0.0,50,0,323260.0,86987.0,82129.5,154143.5,"    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Finished `release` profile [optimized] target(s) in 0.04s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q5_i2_s0p4_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q5_i2_s0p4_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8980     86987.00  runs/backtest-1777385208038-round5-day+2
D+3               3    10000       11091     82129.50  runs/backtest-1777385208038-round5-day+3
D+4               4    10000        9762    154143.50  runs/backtest-1777385208038-round5-day+4
TOTAL             -    30000       29833    323260.00  -
",,,,,,
mm_all_q10_i2_s0p4_e0p0,research/round5/generated_traders/mm_all_q10_i2_s0p4_e0p0.py,10,2,0.4,0.0,50,0,323260.0,86987.0,82129.5,154143.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q10_i2_s0p4_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q10_i2_s0p4_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8980     86987.00  runs/backtest-1777385238204-round5-day+2
D+3               3    10000       11091     82129.50  runs/backtest-1777385238204-round5-day+3
D+4               4    10000        9762    154143.50  runs/backtest-1777385238204-round5-day+4
TOTAL             -    30000       29833    323260.00  -
",,,,,,
mm_all_q3_i2_s0p0_e0p0,research/round5/generated_traders/mm_all_q3_i2_s0p0_e0p0.py,3,2,0.0,0.0,50,0,297054.5,98161.0,57172.0,141721.5,"    Blocking waiting for file lock on package cache
    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_all_q3_i2_s0p0_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_all_q3_i2_s0p0_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        9490     98161.00  runs/backtest-1777385193111-round5-day+2
D+3               3    10000       11615     57172.00  runs/backtest-1777385193111-round5-day+3
D+4               4    10000       10235    141721.50  runs/backtest-1777385193111-round5-day+4
TOTAL             -    30000       31340    297054.50  -
",,,,,,
