name,path,n_products,micro_bias_mult,micro_take_edge,min_edge,returncode,total_pnl,day_2,day_3,day_4,stdout_tail
focus_robust_m1p25_t6p0_e1p0,research/round5/generated_traders/focus_robust_m1p25_t6p0_e1p0.py,41,1.25,6.0,1.0,0,539941.5,171826.5,167937.0,200178.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_robust_m1p25_t6p0_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_robust_m1p25_t6p0_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7797    171826.50  runs/backtest-1777386228438-round5-day+2
D+3               3    10000        9475    167937.00  runs/backtest-1777386228438-round5-day+3
D+4               4    10000        8499    200178.00  runs/backtest-1777386228438-round5-day+4
TOTAL             -    30000       25771    539941.50  -
"
focus_totalpos_m1p5_t6p0_e0p0,research/round5/generated_traders/focus_totalpos_m1p5_t6p0_e0p0.py,38,1.5,6.0,0.0,0,539719.5,178899.5,180624.5,180195.5,"    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_totalpos_m1p5_t6p0_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_totalpos_m1p5_t6p0_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7341    178899.50  runs/backtest-1777385972570-round5-day+2
D+3               3    10000        8891    180624.50  runs/backtest-1777385972570-round5-day+3
D+4               4    10000        7984    180195.50  runs/backtest-1777385972570-round5-day+4
TOTAL             -    30000       24216    539719.50  -
"
focus_robust_m1p0_t3p0_e1p0,research/round5/generated_traders/focus_robust_m1p0_t3p0_e1p0.py,41,1.0,3.0,1.0,0,539626.5,179128.5,169306.0,191192.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_robust_m1p0_t3p0_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_robust_m1p0_t3p0_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7867    179128.50  runs/backtest-1777386148996-round5-day+2
D+3               3    10000        9537    169306.00  runs/backtest-1777386148996-round5-day+3
D+4               4    10000        8565    191192.00  runs/backtest-1777386148996-round5-day+4
TOTAL             -    30000       25969    539626.50  -
"
focus_robust_m1p0_t3p0_e0p0,research/round5/generated_traders/focus_robust_m1p0_t3p0_e0p0.py,41,1.0,3.0,0.0,0,539574.5,176321.5,171605.0,191648.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_robust_m1p0_t3p0_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_robust_m1p0_t3p0_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7904    176321.50  runs/backtest-1777386148192-round5-day+2
D+3               3    10000        9579    171605.00  runs/backtest-1777386148192-round5-day+3
D+4               4    10000        8589    191648.00  runs/backtest-1777386148192-round5-day+4
TOTAL             -    30000       26072    539574.50  -
"
focus_totalpos_m1p5_t6p0_e0p5,research/round5/generated_traders/focus_totalpos_m1p5_t6p0_e0p5.py,38,1.5,6.0,0.5,0,539268.5,178497.5,181293.5,179477.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_totalpos_m1p5_t6p0_e0p5.py --dataset round5 --products off --artifact-mode none`
trader: focus_totalpos_m1p5_t6p0_e0p5.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7337    178497.50  runs/backtest-1777385972829-round5-day+2
D+3               3    10000        8887    181293.50  runs/backtest-1777385972829-round5-day+3
D+4               4    10000        7978    179477.50  runs/backtest-1777385972829-round5-day+4
TOTAL             -    30000       24202    539268.50  -
"
focus_totalpos_m1p5_t5p0_e0p0,research/round5/generated_traders/focus_totalpos_m1p5_t5p0_e0p0.py,38,1.5,5.0,0.0,0,539071.5,171963.5,180861.5,186246.5,"    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_totalpos_m1p5_t5p0_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_totalpos_m1p5_t5p0_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7388    171963.50  runs/backtest-1777385964599-round5-day+2
D+3               3    10000        8954    180861.50  runs/backtest-1777385964599-round5-day+3
D+4               4    10000        8039    186246.50  runs/backtest-1777385964599-round5-day+4
TOTAL             -    30000       24381    539071.50  -
"
focus_robust_m1p0_t6p0_e1p0,research/round5/generated_traders/focus_robust_m1p0_t6p0_e1p0.py,41,1.0,6.0,1.0,0,538698.5,157559.5,160738.0,220401.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_robust_m1p0_t6p0_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_robust_m1p0_t6p0_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7713    157559.50  runs/backtest-1777386188383-round5-day+2
D+3               3    10000        9413    160738.00  runs/backtest-1777386188383-round5-day+3
D+4               4    10000        8427    220401.00  runs/backtest-1777386188383-round5-day+4
TOTAL             -    30000       25553    538698.50  -
"
focus_totalpos_m0p5_t5p0_e0p5,research/round5/generated_traders/focus_totalpos_m0p5_t5p0_e0p5.py,38,0.5,5.0,0.5,0,538558.0,158126.5,169986.0,210445.5,"    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Finished `release` profile [optimized] target(s) in 0.04s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_totalpos_m0p5_t5p0_e0p5.py --dataset round5 --products off --artifact-mode none`
trader: focus_totalpos_m0p5_t5p0_e0p5.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7116    158126.50  runs/backtest-1777385798226-round5-day+2
D+3               3    10000        8660    169986.00  runs/backtest-1777385798226-round5-day+3
D+4               4    10000        7756    210445.50  runs/backtest-1777385798226-round5-day+4
TOTAL             -    30000       23532    538558.00  -
"
focus_totalpos_m1p5_t5p0_e0p5,research/round5/generated_traders/focus_totalpos_m1p5_t5p0_e0p5.py,38,1.5,5.0,0.5,0,537839.5,170597.5,181691.5,185550.5,"cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on build directory
    Finished `release` profile [optimized] target(s) in 0.05s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_totalpos_m1p5_t5p0_e0p5.py --dataset round5 --products off --artifact-mode none`
trader: focus_totalpos_m1p5_t5p0_e0p5.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7383    170597.50  runs/backtest-1777385964586-round5-day+2
D+3               3    10000        8950    181691.50  runs/backtest-1777385964586-round5-day+3
D+4               4    10000        8032    185550.50  runs/backtest-1777385964586-round5-day+4
TOTAL             -    30000       24365    537839.50  -
"
focus_totalpos_m1p5_t6p0_e1p0,research/round5/generated_traders/focus_totalpos_m1p5_t6p0_e1p0.py,38,1.5,6.0,1.0,0,537805.5,178620.5,180693.5,178491.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_totalpos_m1p5_t6p0_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_totalpos_m1p5_t6p0_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7319    178620.50  runs/backtest-1777385980388-round5-day+2
D+3               3    10000        8840    180693.50  runs/backtest-1777385980388-round5-day+3
D+4               4    10000        7952    178491.50  runs/backtest-1777385980388-round5-day+4
TOTAL             -    30000       24111    537805.50  -
"
focus_totalpos_m1p0_t5p5_e0p5,research/round5/generated_traders/focus_totalpos_m1p0_t5p5_e0p5.py,38,1.0,5.5,0.5,0,537726.5,159250.5,177128.5,201347.5,"    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Finished `release` profile [optimized] target(s) in 0.04s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_totalpos_m1p0_t5p5_e0p5.py --dataset round5 --products off --artifact-mode none`
trader: focus_totalpos_m1p0_t5p5_e0p5.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7184    159250.50  runs/backtest-1777385885842-round5-day+2
D+3               3    10000        8775    177128.50  runs/backtest-1777385885842-round5-day+3
D+4               4    10000        7854    201347.50  runs/backtest-1777385885842-round5-day+4
TOTAL             -    30000       23813    537726.50  -
"
focus_totalpos_m0p5_t5p0_e0p0,research/round5/generated_traders/focus_totalpos_m0p5_t5p0_e0p0.py,38,0.5,5.0,0.0,0,537702.0,159107.5,168360.0,210234.5,"    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_totalpos_m0p5_t5p0_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_totalpos_m0p5_t5p0_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7125    159107.50  runs/backtest-1777385798221-round5-day+2
D+3               3    10000        8683    168360.00  runs/backtest-1777385798221-round5-day+3
D+4               4    10000        7774    210234.50  runs/backtest-1777385798221-round5-day+4
TOTAL             -    30000       23582    537702.00  -
"
focus_totalpos_m1p0_t5p5_e0p0,research/round5/generated_traders/focus_totalpos_m1p0_t5p5_e0p0.py,38,1.0,5.5,0.0,0,537069.0,158458.5,177049.0,201561.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_totalpos_m1p0_t5p5_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_totalpos_m1p0_t5p5_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7192    158458.50  runs/backtest-1777385885608-round5-day+2
D+3               3    10000        8781    177049.00  runs/backtest-1777385885608-round5-day+3
D+4               4    10000        7862    201561.50  runs/backtest-1777385885608-round5-day+4
TOTAL             -    30000       23835    537069.00  -
"
focus_totalpos_m0p5_t4p0_e0p0,research/round5/generated_traders/focus_totalpos_m0p5_t4p0_e0p0.py,38,0.5,4.0,0.0,0,536837.0,169953.5,162082.0,204801.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_totalpos_m0p5_t4p0_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_totalpos_m0p5_t4p0_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7136    169953.50  runs/backtest-1777385782121-round5-day+2
D+3               3    10000        8691    162082.00  runs/backtest-1777385782121-round5-day+3
D+4               4    10000        7786    204801.50  runs/backtest-1777385782121-round5-day+4
TOTAL             -    30000       23613    536837.00  -
"
focus_totalpos_m0p5_t4p0_e1p0,research/round5/generated_traders/focus_totalpos_m0p5_t4p0_e1p0.py,38,0.5,4.0,1.0,0,536712.0,168948.5,163221.0,204542.5,"    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_totalpos_m0p5_t4p0_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_totalpos_m0p5_t4p0_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7096    168948.50  runs/backtest-1777385790199-round5-day+2
D+3               3    10000        8617    163221.00  runs/backtest-1777385790199-round5-day+3
D+4               4    10000        7734    204542.50  runs/backtest-1777385790199-round5-day+4
TOTAL             -    30000       23447    536712.00  -
"
