product,k_micro,k_imbalance,threshold,active_rate,corr,hit_rate,proxy_pnl,mean_abs_signal
VELVETFRUIT_EXTRACT,1.0,0.0,0.05,0.5853333333333334,0.22691313914012728,0.4954724073124893,7117.0597654228695,0.691429139244301
VELVETFRUIT_EXTRACT,1.0,0.0,0.1,0.5835,0.22671237753697196,0.4942870201096892,7110.711435563983,0.691429139244301
VELVETFRUIT_EXTRACT,1.0,0.0,0.15,0.5813666666666667,0.2263031657492034,0.49283256880733944,7097.722340867385,0.691429139244301
VELVETFRUIT_EXTRACT,1.0,0.0,0.2,0.5787,0.22549777822788739,0.4909562211981567,7072.080602512353,0.691429139244301
VELVETFRUIT_EXTRACT,1.0,0.25,0.0,1.0,0.22845354171565393,0.4961332878426021,7172.651381954109,0.6927184322712838
VELVETFRUIT_EXTRACT,1.0,0.25,0.05,0.5858666666666666,0.2284300525451562,0.4959317211948791,7171.910677374706,0.6927184322712838
VELVETFRUIT_EXTRACT,1.0,0.25,0.1,0.5842333333333334,0.22823018375233114,0.49480771425310965,7165.580914139473,0.6927184322712838
VELVETFRUIT_EXTRACT,1.0,0.25,0.15,0.5821666666666667,0.22778511393992004,0.4933577645442052,7151.444667692904,0.6927184322712838
VELVETFRUIT_EXTRACT,1.0,0.25,0.2,0.58,0.22714768657741619,0.4919248232657049,7131.113789459105,0.6927184322712838
VELVETFRUIT_EXTRACT,1.0,0.5,0.0,1.0,0.22994042786767932,0.4961332878426021,7226.855364498661,0.6940077252982806
VELVETFRUIT_EXTRACT,1.0,0.5,0.05,0.5861666666666666,0.2299408474586013,0.4961328480436761,7226.868459736759,0.6940077252982806
VELVETFRUIT_EXTRACT,1.0,0.5,0.1,0.5855333333333334,0.22984567134222558,0.4957016794762311,7223.859562299996,0.6940077252982806
VELVETFRUIT_EXTRACT,1.0,0.5,0.15,0.5832666666666667,0.22941964974775736,0.49425615819854835,7210.2966908486915,0.6940077252982806
VELVETFRUIT_EXTRACT,1.0,0.5,0.2,0.5809333333333333,0.22873433442637955,0.49256900212314225,7188.4163525252225,0.6940077252982806
VELVETFRUIT_EXTRACT,1.0,0.75,0.0,1.0,0.23141780140051,0.4961332878426021,7281.059347042827,0.6953010791718285
VELVETFRUIT_EXTRACT,1.0,0.75,0.05,0.5861666666666666,0.23141926504190177,0.4961328480436761,7281.105180376162,0.6953010791718285
VELVETFRUIT_EXTRACT,1.0,0.75,0.1,0.5859,0.23138089988534113,0.4960172963131543,7279.887136021733,0.6953010791718285
VELVETFRUIT_EXTRACT,1.0,0.75,0.15,0.5844333333333334,0.23106329889978744,0.4949235683321926,7269.768685915158,0.6953010791718285
VELVETFRUIT_EXTRACT,1.0,0.75,0.2,0.5820666666666666,0.23036850132509845,0.49327071759922114,7247.572137236877,0.6953010791718285
VELVETFRUIT_EXTRACT,1.0,1.0,0.0,1.0,0.2328855905044514,0.4961332878426021,7335.263329586961,0.6965970520929952
VELVETFRUIT_EXTRACT,1.0,1.0,0.05,0.5862333333333334,0.2328855905044514,0.4961332878426021,7335.263329586961,0.6965970520929952
VELVETFRUIT_EXTRACT,1.0,1.0,0.1,0.5861333333333333,0.23288696234787165,0.4961041915486549,7335.304238677872,0.6965970520929952
VELVETFRUIT_EXTRACT,1.0,1.0,0.15,0.5856333333333333,0.23277606557081923,0.49578779599271405,7331.772134299175,0.6965970520929952
VELVETFRUIT_EXTRACT,1.0,1.0,0.2,0.5831,0.2320841762010322,0.4941115938714841,7309.6061875059895,0.6965970520929952
VELVETFRUIT_EXTRACT,1.5,0.0,0.0,1.0,0.22695721761642285,0.4960464190226975,10677.671099115258,1.0371437088664541
VELVETFRUIT_EXTRACT,1.5,0.0,0.05,0.5857666666666667,0.2269483578100631,0.49584566355565673,10677.25282186275,1.0371437088664541
VELVETFRUIT_EXTRACT,1.5,0.0,0.1,0.5846,0.22686065470269495,0.4950675714204254,10673.100871754403,1.0371437088664541
VELVETFRUIT_EXTRACT,1.5,0.0,0.15,0.5835,0.2267123775369724,0.4942870201096892,10666.067153346017,1.0371437088664541
VELVETFRUIT_EXTRACT,1.5,0.0,0.2,0.5818666666666666,0.2264074967361775,0.4931538241191636,10651.564014680245,1.0371437088664541
VELVETFRUIT_EXTRACT,1.5,0.25,0.0,1.0,0.22795581190682979,0.4961332878426021,10731.875081659233,1.038433001893437
VELVETFRUIT_EXTRACT,1.5,0.25,0.05,0.5859666666666666,0.22794554691146496,0.49601774945955174,10731.390316347202,1.038433001893437
VELVETFRUIT_EXTRACT,1.5,0.25,0.1,0.5855,0.22789983469452998,0.49561603279435207,10729.22931591432,1.038433001893437
VELVETFRUIT_EXTRACT,1.5,0.25,0.15,0.5838666666666666,0.22769975291241096,0.49454753068798174,10719.721952894863,1.038433001893437
VELVETFRUIT_EXTRACT,1.5,0.25,0.2,0.5826666666666667,0.2274377459113768,0.4937353395503175,10707.269629764694,1.038433001893437
VELVETFRUIT_EXTRACT,1.5,0.5,0.0,1.0,0.2289502228401635,0.4961332878426021,10786.079064203785,1.0397222949204339
VELVETFRUIT_EXTRACT,1.5,0.5,0.05,0.5862333333333334,0.2289502228401635,0.4961332878426021,10786.079064203785,1.0397222949204339
VELVETFRUIT_EXTRACT,1.5,0.5,0.1,0.5858,0.22892011801974987,0.49593125818016276,10784.65241297708,1.0397222949204339
VELVETFRUIT_EXTRACT,1.5,0.5,0.15,0.5848666666666666,0.22879638182548437,0.4952408093473924,10778.77273448069,1.0397222949204339
VELVETFRUIT_EXTRACT,1.5,0.5,0.2,0.5833333333333334,0.22852975330916867,0.49431396079775985,10766.066642389393,1.0397222949204339
VELVETFRUIT_EXTRACT,1.5,0.75,0.0,1.0,0.22994042786767804,0.4961332878426021,10840.283046747949,1.0410115879474209
VELVETFRUIT_EXTRACT,1.5,0.75,0.05,0.5861666666666666,0.2299408474586002,0.4961328480436761,10840.302689605094,1.0410115879474209
VELVETFRUIT_EXTRACT,1.5,0.75,0.1,0.5859666666666666,0.229925066701236,0.4960746387529867,10839.553306324664,1.0410115879474209
VELVETFRUIT_EXTRACT,1.5,0.75,0.15,0.5855333333333334,0.22984567134222436,0.4957016794762311,10835.789343449942,1.0410115879474209
VELVETFRUIT_EXTRACT,1.5,0.75,0.2,0.5838666666666666,0.22955873014880324,0.4946046246074793,10822.089606889476,1.0410115879474209
VELVETFRUIT_EXTRACT,1.5,1.0,0.0,1.0,0.23092640500554482,0.4961332878426021,10894.487029292084,1.0423036322971588
VELVETFRUIT_EXTRACT,1.5,1.0,0.05,0.5861666666666666,0.23092751581864834,0.4961328480436761,10894.539410244466,1.0423036322971588
VELVETFRUIT_EXTRACT,1.5,1.0,0.1,0.5861666666666666,0.23092751581864834,0.4961328480436761,10894.539410244466,1.0423036322971588
VELVETFRUIT_EXTRACT,1.5,1.0,0.15,0.5858666666666666,0.2308902231956614,0.4959886201991465,10892.76438089141,1.0423036322971588
VELVETFRUIT_EXTRACT,1.5,1.0,0.2,0.5849666666666666,0.23069180560775385,0.4952131297013905,10883.310017180665,1.0423036322971588
